,Category,GeneSet,N_genes,N_overlap,p,adjP,genes,link,corrected_P
14,GO_bp,GO_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,39,17,1.632709041865255e-11,8.000274305139748e-09,MAP2K2:PPARG:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,1.840063090182142e-07
15,GO_bp,GO_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,37,15,9.266460579851179e-10,4.256780328869136e-07,CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,9.790594756399012e-06
16,GO_bp,GO_PROTEIN_HETEROOLIGOMERIZATION,45,16,2.4810514679032526e-09,1.0726898993581709e-06,HBM:FARSA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_HETEROOLIGOMERIZATION,2.467186768523793e-05
17,GO_bp,GO_TELOMERE_ORGANIZATION,66,19,4.478638986337121e-09,1.828777586087658e-06,POLA2:POLD4:MAPKAPK5:XRN1:RFC1:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TELOMERE_ORGANIZATION,4.2061884480016133e-05
18,GO_bp,GO_MEGAKARYOCYTE_DIFFERENTIATION,47,16,5.167880722241129e-09,1.9991538583406474e-06,PTPN11:CBFB:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MEGAKARYOCYTE_DIFFERENTIATION,4.598053874183489e-05
19,GO_bp,GO_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,113,24,3.0989800819091564e-08,1.138875180101615e-05,MAP2K2:ATAD2B:PPARG:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H1E:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H1B:HIST1H3I:HIST1H3J:ZFP57:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC,0.00026194129142337146
20,GO_bp,GO_GENE_SILENCING_BY_RNA,60,17,3.908579892931272e-08,1.3680029625259453e-05,MAP2K2:PPARG:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GENE_SILENCING_BY_RNA,0.0003146406813809674
21,GO_bp,GO_PROTEIN_TETRAMERIZATION,56,16,8.73585558968555e-08,2.9185699356449446e-05,FARSA:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:ACHE,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_PROTEIN_TETRAMERIZATION,0.0006712710851983373
22,GO_bp,GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,305,42,1.724892643222397e-07,5.512156925080269e-05,ATXN2:RPL6:AXIN1:CALR:ARPC2:BCS1L:LRRC16A:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2BB:HIST1H3C:HIST1H1C:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:ABT1:HIST1H2BJ:HIST1H2BK:HIST1H2BL:HIST1H2BN:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2BO:DDX39B:HLA-DMA:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.0012677960927684618
23,GO_bp,GO_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,7,6,2.9588094830428136e-07,9.061354041818616e-05,HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4H,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION,0.0020841114296182815
24,GO_bp,GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,471,54,1.2140769169574726e-06,0.0003569386135854,CLCF1:TBC1D10C:PCBP2:TRAFD1:PTPN11:SPPL3:ITGAL:CBFB:ATAD5:CRHR1:CALR:ZFP36L2:ARPC2:PPARG:PAK2:TRIM38:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HFE:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1:HIST1H3I:HIST1H3J:MOG:HLA-F:HLA-B:MICB:NFKBIL1:LTA:TNF:LST1:NCR3:C2:CFB:CFB:HLA-DQA1:HLA-DQB1:HLA-DOB:HLA-DOA:MYB:MUC3A:MUC3A,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.0082095881124642
25,GO_bp,GO_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,12,7,1.5943473471655111e-06,0.0004507097308333,HIST1H2BC:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H2BJ:HIST1H2BK,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INNATE_IMMUNE_RESPONSE_IN_MUCOSA,0.0103663238091659
26,GO_bp,GO_INTERLEUKIN_7_MEDIATED_SIGNALING_PATHWAY,18,8,3.945579915240195e-06,0.001074074532482,HIST1H3A:HIST1H3B:HIST1H3C:HIST1H3D:HIST1H3E:HIST1H3G:HIST1H3I:HIST1H3J,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTERLEUKIN_7_MEDIATED_SIGNALING_PATHWAY,0.024703714247086003
27,GO_bp,GO_ANTIBACTERIAL_HUMORAL_RESPONSE,14,7,6.220809083367733e-06,0.001632962384384,HIST1H2BC:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H2BJ:HIST1H2BK,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ANTIBACTERIAL_HUMORAL_RESPONSE,0.037558134840832
28,GO_bp,GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,191,28,7.051199942757686e-06,0.0017871144682506,PPP1CA:RPS6KB2:ATXN2:MAPKAPK5:EEF2:MAP2K2:CALR:ZFP36L2:PPARG:XRN1:EXOSC9:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H3C:HIST1H4C:HIST1H4D:HIST1H3D:HIST1H4E:HIST1H3E:HIST1H3G:HIST1H4H:HIST1H3I:HIST1H3J:DDX39B:TNF:CASC7:AGO2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,0.0411036327697638
29,GO_bp,GO_NON_RECOMBINATIONAL_REPAIR,25,9,7.763651705478777e-06,0.0018407367753312,KDM2A:PIAS4:ZBTB7A:HIST1H4A:HIST1H4B:HIST1H4C:HIST1H4D:HIST1H4E:HIST1H4H,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_NON_RECOMBINATIONAL_REPAIR,0.0423369458326176
30,GO_bp,GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,25,9,7.763651705478777e-06,0.0018407367753312,HIST1H2BC:HIST1H2BE:HIST1H2BF:HIST1H2BG:HIST1H2BI:HIST1H2BJ:HIST1H2BK:LTA:TNF,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM,0.0423369458326176
49,GWAScatalog,Autism spectrum disorder or schizophrenia,360,118,3.1658621169410456e-63,5.746039742248e-60,TMEM180:ACTR1A:SUFU:TRIM8:ARL3:SFXN2:WBP1L:CYP17A1:LRRC16A:SCGN:SLC17A4:SLC17A1:SLC17A3:SLC17A2:TRIM38:HIST1H1A:HIST1H3A:HIST1H4A:HIST1H4B:HIST1H3B:HIST1H2AB:HIST1H2BB:HIST1H3C:HIST1H1C:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:HIST1H2AC:HIST1H1E:HIST1H2BD:HIST1H2BE:HIST1H4D:HIST1H3D:HIST1H2AD:HIST1H2BF:HIST1H4E:HIST1H2BG:HIST1H2AE:HIST1H3E:HIST1H3G:HIST1H2BI:HIST1H4H:BTN3A2:BTN2A2:BTN3A1:BTN3A3:BTN2A1:BTN1A1:HMGN4:ABT1:ZNF322:HIST1H2BJ:HIST1H2BK:HIST1H2AH:PRSS16:POM121L2:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H3J:HIST1H2AM:HIST1H2BO:OR2B2:ZNF165:ZSCAN16:ZKSCAN8:ZSCAN9:ZKSCAN4:NKAPL:PGBD1:ZSCAN31:ZKSCAN3:ZSCAN12:ZSCAN23:GPX6:OR5V1:MOG:ZFP57:HLA-F:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:HLA-DMA:HLA-DOA,,1.3215891407170399e-58
50,GWAScatalog,Lung cancer in ever smokers,61,28,5.385712638224809e-19,4.887534219189015e-16,FADS2:ATAD5:LRRC16A:SCGN:TRIM38:HIST1H1A:HIST1H2AC:HIST1H1E:HIST1H4H:BTN3A2:BTN2A1:HMGN4:ABT1:ZNF322:PRSS16:OR2B2:ZSCAN31:ZSCAN23:MOG:C6orf15:HLA-B:SLC44A4:STK19:TNXB:HLA-DQB1:HLA-DOB:AK9:XPO7,,1.1241328704134734e-14
51,GWAScatalog,Lung cancer,85,29,1.980174665270461e-15,1.198005672488629e-12,PDS5B:LRRC16A:SLC17A4:TRIM38:HIST1H1A:HIST1H4H:BTN3A1:ABT1:ZNF322:PRSS16:HIST1H2BL:HIST1H2BO:OR2B2:PGBD1:ZSCAN31:ZSCAN12:ZSCAN23:MOG:C6orf15:PSORS1C1:MSH5:MSH5-SAPCD1:SLC44A4:STK19:TNXB:HLA-DQA1:HLA-DOB:HLA-DOA:CD164,,2.7554130467238466e-11
52,GWAScatalog,Mean corpuscular volume,215,46,5.035670536933866e-15,2.284935506133742e-12,GNG12:BET1L:KDM2A:SP1:CUX2:SH2B3:ATXN2:FOXO1:FNTB:CHURC1-FNTB:MAX:ZNF839:TEX9:HBM:AXIN1:ADAP2:KANSL1:ZBTB7A:GCDH:ATAD2B:THADA:BCL11A:ACOXL:ITSN1:THRB:RFC1:AFF1:EXOSC9:GYPB:GYPA:SLC17A2:HFE:HIST1H4C:HIST1H1T:HIST1H2BC:ZKSCAN8:TNXB:ATF6B:CD164:EPB41L2:HBS1L:MYB:XPO7:SLC25A37:RBPMS:RCL1,,5.2553516641076067e-11
53,GWAScatalog,Mean corpuscular hemoglobin,206,43,1.110669070612128e-13,4.0317287263220245e-11,GNG12:SP1:CUX2:SH2B3:FOXO1:FNTB:CHURC1-FNTB:MAX:SMOC1:TEX9:HBM:AXIN1:CBFB:CRLF3:ADAP2:KANSL1:ZBTB7A:GCDH:ATAD2B:THADA:BCL11A:ACOXL:ITSN1:THRB:RFC1:AFF1:EXOSC9:GYPB:GYPA:SLC17A3:SLC17A2:HFE:HIST1H4C:HIST1H1T:HLA-B:CD164:HBS1L:MYB:XPO7:SLC25A37:RBPMS:ZFAT:RCL1,,9.272976070540656e-10
54,GWAScatalog,Blood protein levels,569,77,5.672212234754531e-13,1.7158442010132454e-10,ARL3:SH2B3:BRAP:MAX:SMOC1:ZNF839:CINP:TECPR2:SLC9A5:PLEKHG4:ATP6V0D1:FAM65A:PCOLCE2:P4HA2:PDLIM4:SLC17A3:BTN3A3:BTN2A1:BTN1A1:HMGN4:ABT1:ZNF322:HIST1H2BL:HIST1H2AI:HIST1H2AK:HIST1H2BN:HIST1H2AL:HIST1H1B:HIST1H3I:HIST1H2AM:HIST1H2BO:OR2B2:ZNF165:ZSCAN16:ZKSCAN8:ZSCAN9:NKAPL:PGBD1:ZSCAN31:ZKSCAN3:ZSCAN12:ZSCAN23:GPX6:OR5V1:MOG:ZFP57:C6orf15:PSORS1C1:CDSN:HLA-B:MICB:ATP6V1G2-DDX39B:DDX39B:ATP6V1G2:NFKBIL1:LTA:TNF:LST1:NCR3:CLIC1:MSH5:MSH5-SAPCD1:SAPCD1:HSPA1L:SLC44A4:EHMT2:C2:CFB:CFB:NELFE:STK19:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB:TAP2:TAP2:ACHE,,3.946441662330464e-09
55,GWAScatalog,Squamous cell lung carcinoma,43,18,9.345878301954044e-12,2.423252731149512e-09,PDS5B:LRRC16A:SCGN:HIST1H2AC:HIST1H1E:HIST1H4H:BTN3A2:BTN3A3:ZNF322:PRSS16:OR2B2:ZNF165:PGBD1:ZSCAN12:GPX6:TNXB:HLA-DQA1:HLA-DOB,,5.5734812816438774e-08
56,GWAScatalog,Sarcoidosis (Lofgren's syndrome vs non-Lofgren's syndrome),12,10,3.091421189427591e-11,7.013661823513847e-09,ZNF165:ZKSCAN3:ZSCAN12:C6orf15:HLA-B:STK19:ATF6B:HLA-DQA1:HLA-DOB:HLA-DMA,,1.6131422194081847e-07
57,GWAScatalog,Hematology traits,16,11,1.007588713133462e-10,2.0319705714858146e-08,FADS1:HFE:C6orf15:PSORS1C1:CDSN:PSORS1C2:CCHCR1:CFB:CFB:STK19:HBS1L:MYB,,4.6735323144173735e-07
58,GWAScatalog,Red blood cell count,163,33,2.531841973074305e-10,4.5952931811298635e-08,BET1L:TMEM258:KDM2A:SP1:CUX2:SH2B3:FOXO1:FNTB:CHURC1-FNTB:MAX:AXIN1:KANSL1:WNT3:ZBTB7A:GCDH:FARSA:ZFP36L2:BCL11A:ACOXL:THRB:AFF1:GYPA:RREB1:HFE:HIST1H2BC:HLA-DQA1:HLA-DQB1:CD164:HBS1L:MYB:XPO7:SLC25A37:RCL1,,1.0569174316598685e-06
59,GWAScatalog,Alcohol consumption (max-drinks),11,9,4.4285554992883206e-10,7.30711657382573e-08,CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11:RPH3A,,1.6806368119799179e-06
60,GWAScatalog,Red blood cell traits,55,18,1.1446526548613932e-09,1.7312871404778574e-07,SH2B3:ATXN2:FNTB:MAX:SMOC1:SYCE2:FARSA:CALR:BCL11A:ACOXL:THRB:SLC17A1:SLC17A3:HFE:CD164:HBS1L:MYB:RCL1,,3.981960423099072e-06
61,GWAScatalog,Response to alcohol consumption (flushing response),9,8,1.309705995997206e-09,1.828551063642253e-07,CUX2:BRAP:ACAD10:ALDH2:NAA25:TRAFD1:HECTD4:PTPN11,,4.205667446377182e-06
62,GWAScatalog,Sarcoidosis (non-Lofgren's syndrome without extrapulmonary manifestations),13,9,5.170182361155384e-09,6.702772132497873e-07,MICB:NFKBIL1:LTA:NCR3:TNXB:ATF6B:HLA-DQA1:HLA-DQB1:TAP2:TAP2,,1.5416375904745105e-05
63,GWAScatalog,Takayasu arteritis,32,13,1.2384361896905681e-08,1.4390565670807985e-06,HIST1H3G:GPX6:PSORS1C1:CDSN:HLA-B:NCR3:MSH5:SAPCD1:EHMT2:ATF6B:HLA-DQA1:HLA-DQB1:HLA-DOB,,3.309830104285837e-05
