Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Body fat distribution (leg fat ratio)	162	57	2.9991671217660317e-19	1.6619657639191932e-16	KIF1B:MFAP2:ATP13A2:WNT2B:CAPZA1:MOV10:MTMR11:ZBTB7B:ADAM15:SEC16B:PLCE1:CCDC91:ASIC1:SMARCD1:GPD1:CERS5:LIMA1:DIP2B:ATF1:SMAD3:LOXL1:SH3GL3:ADAMTSL3:ACAN:ADAMTS17:NQO1:ZNF652:ADAMTS10:TM6SF2:SUGP1:MAU2:GATAD2A:TSSK6:NDUFA13:CILP2:EFEMP1:ARIH2OS:ARIH2:P4HTM:WDR6:DALRD3:IMPDH2:QRICH1:QARS:PBRM1:ZNF354C:NUDT3:PACSIN1:C6orf106:SNRPC:UHRF1BP1:LIN28B:GPR126:ITGB8:PCSK5:HNRNPK:RMI1	
GWAScatalog	Height	424	101	3.6627344659376154e-19	1.6619657639191932e-16	H6PD:SPSB1:MFAP2:ATP13A2:SDHB:HTR1D:GIPC2:COL11A1:CAPZA1:MTMR11:KCNN3:PAPPA2:PTPN14:KCNQ1:NUCB2:RHOD:CCND1:PDE3A:CCDC91:NUP37:IGF1:FAM101A:GPR133:DLEU1:SMAD3:LOXL1:SH3GL3:ADAMTSL3:ZSCAN2:ACAN:IGF1R:ADAMTS17:CASKIN1:DOC2A:ACBD4:ZNF652:STRADA:CSH2:CD79B:INSR:ADAMTS10:MYO9B:GATAD2A:ADCY3:DNAJC27:EFR3B:LTBP1:EFEMP1:ANTXR1:USP37:PLCD4:TTLL4:TNRC6B:HEMK1:DOCK3:ITIH3:SFMBT1:RFT1:CACNA1D:FLNB:FOXP1:MSL2:PCCB:STAG1:CLOCK:REST:ADAMTS3:NPR3:NIPBL:GHR:MEF2C:FER:CEP120:FBN2:SLIT3:FGFR4:NSD1:NUDT3:C6orf106:ANKS1A:PPARD:FANCE:SUPT3H:RUNX2:LIN28B:CENPW:L3MBTL3:GPR126:IGFBP3:PLAG1:SDR16C5:GLIS3:DCAF12:PCSK5:C9orf64:CENPP:IPPK:PTCH1:PAPPA:LHX3:QSOX2	
GWAScatalog	Schizophrenia	406	94	6.611539216398729e-17	2.3999887355527386e-14	SEC16B:PARD3:C10orf32:C10orf32-ASMT:AS3MT:CNNM2:NT5C2:ARNTL:CACNA1C:VPS13C:ADAMTSL3:ZSCAN2:WDR73:NMB:SEC11A:ZNF592:ALPK3:ASPHD1:KCTD13:TMEM219:TAOK2:HIRIP3:INO80E:DOC2A:C16orf92:FAM57B:ALDOA:PPP4C:TBX6:YPEL3:GDPD3:MAPK3:RLTPR:GFOD2:RANBP10:TSNAXIP1:CENPT:NUTF2:EDC4:PSKH1:DPEP2:DUS2:NFATC3:SLC7A6:SLC7A6OS:MSI2:NCAN:HAPLN4:TM6SF2:SUGP1:MAU2:GATAD2A:TSSK6:NDUFA13:YJEFN3:CILP2:ZNF536:PLCL1:SATB2:SPATS2L:AGAP1:HYAL3:ALAS1:TLR9:TLR9:PPM1M:WDR82:GLYCTK:SEMA3G:STAB1:NT5DC2:SMIM4:PBRM1:GNL3:GLT8D1:SPCS1:NEK4:ITIH1:ITIH3:SFMBT1:RFT1:FOXP1:PPP2R3A:MSL2:PCCB:STAG1:ZSWIM6:ADAMTS6:MEF2C:FAM53C:KDM3B:LIN28B:FOXO3:CSMD1:FGFR1	
GWAScatalog	Waist circumference adjusted for BMI (joint analysis main effects and physical activity interaction)	59	28	8.747185159298828e-14	2.6266472857028836e-11	MFAP2:ATP13A2:WNT2B:TBX15:MTMR11:KCNQ1:NUCB2:CCDC91:CCDC92:LOXL1:ADAMTSL3:ZSCAN2:ACAN:LRRC36:LTBP1:EFEMP1:PBRM1:ITIH1:ADAMTS3:NPR3:MAP3K1:MEF2C:FGFR4:NSD1:LIN28B:GPR126:ITGB8:PTCH1	
GWAScatalog	Waist circumference adjusted for body mass index	114	40	1.0130320110148863e-13	2.6266472857028836e-11	MFAP2:ATP13A2:WNT2B:TBX15:WARS2:MTMR11:KCNN3:KCNQ1:NUCB2:CCDC91:SMAD3:LOXL1:ADAMTSL3:ZSCAN2:ACAN:ADAMTS17:KCTD19:LRRC36:ADAMTS10:LTBP1:EFEMP1:NT5DC2:PBRM1:ITIH1:PPP2R3A:ADAMTS3:NPR3:MAP3K1:MEF2C:FER:FGFR4:NSD1:ANKS1A:LIN28B:GPR126:ITGB8:TRPM3:PCSK5:PTCH1:QSOX2	
GWAScatalog	Waist circumference adjusted for BMI in active individuals	56	27	1.5117045793878104e-13	3.429679764486095e-11	MFAP2:ATP13A2:TBX15:MTMR11:KCNQ1:NUCB2:CCDC91:CCDC92:LOXL1:ADAMTSL3:ZSCAN2:ACAN:LRRC36:LTBP1:EFEMP1:PBRM1:ITIH1:ADAMTS3:NPR3:MAP3K1:MEF2C:FGFR4:NSD1:LIN28B:GPR126:ITGB8:PTCH1	
GWAScatalog	Waist circumference adjusted for BMI (adjusted for smoking behaviour)	59	26	5.9511127527216484e-12	1.2001410717988657e-09	KIF1B:MFAP2:TBX15:WARS2:CCDC91:SMAD3:LOXL1:ADAMTSL3:ACAN:ADAMTS17:KCTD19:ADAMTS10:LTBP1:EFEMP1:DOCK3:NT5DC2:ADAMTS3:MAP3K1:FER:FGFR4:ANKS1A:LIN28B:GPR126:ITGB8:PCSK5:PTCH1	
GWAScatalog	Waist circumference adjusted for BMI (joint analysis main effects and smoking interaction)	57	25	1.7519005116209275e-11	3.1796994285919833e-09	KIF1B:MFAP2:TBX15:WARS2:CCDC91:SMAD3:LOXL1:ADAMTSL3:ACAN:KCTD19:ADAMTS10:LTBP1:EFEMP1:DOCK3:NT5DC2:ADAMTS3:MAP3K1:FER:FGFR4:ANKS1A:LIN28B:GPR126:ITGB8:PCSK5:PTCH1	
GWAScatalog	Waist circumference adjusted for BMI in non-smokers	49	22	1.6973860212352123e-10	2.8006869350381004e-08	KIF1B:MFAP2:TBX15:WARS2:CCDC91:SMAD3:LOXL1:ADAMTSL3:ACAN:KCTD19:ADAMTS10:LTBP1:EFEMP1:DOCK3:ADAMTS3:MAP3K1:FGFR4:LIN28B:GPR126:ITGB8:PCSK5:PTCH1	
GWAScatalog	Hip circumference adjusted for BMI	105	31	8.808352343468902e-09	1.3322632919496714e-06	ATP13A2:MOV10:MTMR11:PRRX1:AKR1C4:PARD3:DCDC1:CCDC91:FAM101A:DLEU1:IQCH:SH3GL3:ADAMTSL3:ACAN:ADAMTS17:DDX42:INSR:LTBP1:EFEMP1:RFT1:ADAMTS3:NPR3:GMDS:C6orf106:UHRF1BP1:LIN28B:CENPW:L3MBTL3:GPR126:PLAG1:PTCH1	
GWAScatalog	Bipolar disorder	276	57	1.918636891515866e-08	2.6787122754625363e-06	PTGFR:KCNN3:ZBTB7B:ADAM15:CTSF:CCS:RBM4:SPTBN2:C11orf80:PC:CACNA1C:SMAD3:AAGAB:IQCH:ZSCAN2:WDR73:NMB:SEC11A:ZNF592:ALPK3:SLC28A1:VKORC1:NCAN:HAPLN4:TM6SF2:SUGP1:MAU2:GATAD2A:TSSK6:NDUFA13:YJEFN3:CILP2:ALAS1:TLR9:TLR9:PPM1M:WDR82:GLYCTK:SEMA3G:STAB1:NT5DC2:SMIM4:PBRM1:GNL3:GLT8D1:SPCS1:NEK4:ITIH1:ITIH3:SFMBT1:RFT1:FAM53C:KDM3B:HBEGF:SLIT3:AUTS2:FGFR1:UBE2R2	
GWAScatalog	Bipolar II disorder	14	10	5.368361533809139e-08	6.959697274188276e-06	NCAN:HAPLN4:TM6SF2:SUGP1:MAU2:GATAD2A:TSSK6:NDUFA13:YJEFN3:CILP2	
GWAScatalog	Carpal tunnel syndrome	9	8	6.807433712809977e-08	8.236994792500071e-06	COL11A1:SMAD6:ADAMTS17:ADAMTS10:LTBP1:EFEMP1:DIRC3:AOC1	
GWAScatalog	Birth weight	156	35	1.743632061571188e-06	0.00019779326198448167	TBX15:KCNN3:ZBTB7B:PAPPA2:PTPN14:PLCE1:NT5C2:INS-IGF2:KCNQ1:SNX32:CCND1:ANO1:IGF1:KLHL25:IGF1R:PRMT7:SMPD3:TNFSF12-TNFSF13:TP53:MSI2:INSR:KLHL29:JAG1:JAG1:CCNL1:PIK3R1:CENPW:L3MBTL3:GPR126:IGFBP3:CALCR:FGFR1:PLAG1:NFIL3:PTCH1:PAPPA	
GWAScatalog	Lung function (FVC)	89	24	2.704821504804115e-06	0.00028877947242467465	MFAP2:TBX15:CCDC91:IGF1:DLEU1:SMAD3:AAGAB:TNFSF12-TNFSF13:EFEMP1:RBMS1:SATB2:AC079354.1:DIRC3:FOXP1:MECOM:RUNX2:CENPW:GPR126:IGFBP3:BOP1:GLIS3:PTCH1:LHX3:QSOX2	
GWAScatalog	Autism spectrum disorder or schizophrenia	360	60	1.748120551187005e-05	0.0017626882224468965	C10orf32:C10orf32-ASMT:AS3MT:CNNM2:NT5C2:ARFGAP2:CACNA1C:ADAMTSL3:ZSCAN2:WDR73:NMB:SEC11A:ZNF592:ALPK3:SLC28A1:ASPHD1:KCTD13:TMEM219:TAOK2:HIRIP3:INO80E:DOC2A:C16orf92:FAM57B:ALDOA:PPP4C:TBX6:YPEL3:GDPD3:MAPK3:PLCL1:SATB2:SPATS2L:ALAS1:TLR9:TLR9:PPM1M:WDR82:GLYCTK:SEMA3G:STAB1:NT5DC2:SMIM4:PBRM1:GNL3:GLT8D1:SPCS1:NEK4:ITIH1:ITIH3:SFMBT1:RFT1:FOXP1:PPP2R3A:MSL2:PCCB:STAG1:ZSWIM6:FAM53C:KDM3B:FGFR1	
GWAScatalog	Bipolar I disorder	49	15	4.1625100817266504e-05	0.003941417697065567	CACNA1C:VKORC1:NCAN:HAPLN4:TM6SF2:SUGP1:MAU2:GATAD2A:TSSK6:NDUFA13:YJEFN3:CILP2:FAM53C:KDM3B:HBEGF	
GWAScatalog	Waist circumference adjusted for BMI in smokers	12	7	4.343159996766465e-05	0.003941417697065567	MFAP2:LOXL1:EFEMP1:FER:FGFR4:LIN28B:GPR126	
GWAScatalog	Cholangiocarcinoma in primary sclerosing cholangitis (time to event)	9	6	5.684902053529594e-05	0.004913379631979149	CACNA2D2:C3orf18:HEMK1:CISH:MAPKAPK3:DOCK3	
GWAScatalog	Estimated glomerular filtration rate	265	45	0.00013637319867495162	0.011250788890683509	HTR1D:RHOC:PRRX1:PTPN14:PARD3:CNNM2:INS-IGF2:KCNQ1:SBF2:MPPED2:DCDC1:TSPAN9:ATF1:DLEU1:SMAD3:STRA6:WDR73:IGF1R:TRAP1:NFATC3:SLC7A6:NQO1:SH3YL1:SLC8A1:ERBB4:VIL1:SPEG:TNRC6B:DAG1:CACNA2D2:DOCK3:RAD54L2:SFMBT1:MSL2:MECOM:PIK3R1:FBXL17:NUDT3:SUPT3H:FOXO3:L3MBTL3:UBE2R2:DCAF12:TRIM32:QSOX2	
GWAScatalog	FEV1	85	20	0.00015222440124502487	0.012012490793900875	CCDC91:IGF1:DLEU1:AAGAB:SH3GL3:TNFSF12-TNFSF13:EFEMP1:RBMS1:SATB2:SPATS2L:AC079354.1:DIRC3:SCARF2:FOXP1:MECOM:GPR126:IGFBP3:BOP1:GLIS3:QSOX2	
GWAScatalog	Waist-to-hip ratio adjusted for body mass index	67	17	0.00017894842691683243	0.013532974785585452	TBX15:WARS2:PAPPA2:PLCE1:CCDC92:ZNF664:DLEU1:SMAD6:ZDHHC1:CMIP:ZNF536:NT5DC2:PBRM1:ITIH1:FGF2:MAP3K1:FGFR4	
GWAScatalog	Offspring birth weight	100	22	0.00020639238356424502	0.014984087046764188	KCNN3:PAPPA2:PLCE1:KCNQ1:CCND1:IGF1:SMAD3:KLHL25:IGF1R:PRMT7:SMPD3:JAG1:JAG1:LSM3:CCNL1:PIK3R1:L3MBTL3:GPR126:IGFBP3:NOS3:GLIS3:NFIL3:PTCH1	
GWAScatalog	Menarche (age at onset)	122	25	0.0002552519721945866	0.017818551135891335	NEGR1:SEC16B:ARNTL:CADM1:IQCH:KCTD13:TBX6:CMIP:SKOR2:FAM150B:PLCL1:SATB2:AGAP1:WDR6:CCNL1:TACR3:GHR:PIK3R1:KDM3B:SLIT3:LIN28B:NCOA7:CENPW:CSMD1:RMI1	
GWAScatalog	Waist-to-hip ratio adjusted for BMI (additive genetic model)	40	12	0.0003032137511926485	0.020382702163505816	TBX15:ZBTB7B:PLCE1:CCDC92:MGA:MAPKBP1:LRRC36:C3orf18:STAB1:ITIH3:FGFR4:UHRF1BP1	
GWAScatalog	Systolic blood pressure	391	59	0.0003750235436522813	0.024130667456269617	SPSB1:WNT2B:CAPZA1:MOV10:PLCE1:AS3MT:CNNM2:NT5C2:AMPD3:NUCB2:MPPED2:ANO1:RAD52:CDKN1B:PDE3A:H1FNT:CERS5:DIP2B:ATF1:IGF1:SLC28A1:ADCY9:CMIP:NMT1:PLCD3:ACBD4:HEXIM2:ZNF652:PHB:INSR:MYO9B:ADCY3:SLC8A1:PRKCE:RBMS1:SPATS2L:ERBB4:JAG1:JAG1:TNRC6B:ULK4:ARIH2:CACNA2D2:GLT8D1:CACNA1D:FOXP1:RYK:PCCB:MECOM:TMEM165:NPR3:TMEM161B:FER:FBN2:NCOA7:CENPW:IGFBP3:NOS3:GLIS3:CENPP	
GWAScatalog	Craniofacial microsomia	25	9	0.000385558873956925	0.024130667456269617	CCND1:ORAOV1:DCAKD:NMT1:PLCD3:ACBD4:HEXIM2:PRKCE:AGAP1	
GWAScatalog	Chin dimples	27	9	0.0007394742126823074	0.0432935710615712	TBX15:ADAM15:TNFSF12:TNFSF13:ZNF536:PLCL1:SATB2:SUPT3H:GLIS3	
GWAScatalog	Diverticular disease	56	14	0.0007758857358676725	0.0432935710615712	C10orf131:CC2D2B:TSPAN9:PDE3A:SMAD3:LOXL1:ADCY9:HOXB5:INSR:LTBP1:EFEMP1:TNRC6B:STAB1:KCNH2:PCSK5	
GWAScatalog	Intraocular pressure	153	28	0.0007825676668334947	0.0432935710615712	ATP13A2:CAPZA1:PRRX1:FAM186A:IGF1:VPS13C:SMAD3:ADAMTS17:MAPK8IP3:ZNF652:LTBP1:EFEMP1:ANTXR1:FOXP1:PPP2R3A:STAG1:MECOM:ADAMTS6:FBXL17:FER:FBN2:GMDS:SUPT3H:RUNX2:LIN28B:CENPW:GLIS3:PCSK5	
GWAScatalog	Diastolic blood pressure	327	50	0.0007928555050878815	0.0432935710615712	DNAJB4:WNT2B:CAPZA1:MOV10:PLCE1:CNNM2:NT5C2:AMPD3:ARNTL:DCDC1:CCND1:ANO1:CACNA1C:CDKN1B:PDE3A:CERS5:DIP2B:MAPKBP1:ZSCAN2:CMIP:TP53:PLCD3:ZNF652:PHB:INSR:MYO9B:CCNE1:ADCY3:SLC8A1:PRKCE:EFEMP1:CYP27A1:JAG1:JAG1:TNRC6B:ULK4:IP6K2:CACNA2D2:CACNA1D:RYK:MECOM:NPR3:TMEM161B:FBN2:MXD3:NUDT3:FRK:CENPW:IGFBP3:AUTS2:NOS3	
GWAScatalog	Electrocardiographic traits	9	5	0.0008110090446795707	0.0432935710615712	KCNQ1:SLC8A1:SCN5A:CACNA1D:KCNH2	
GWAScatalog	Hand grip strength	103	21	0.0008439685925537362	0.04376579987100089	KIF1B:GIPC2:SEC16B:FAM178A:CCDC92:LOXL1:HMG20A:ADCY9:KCTD13:HOXB3:FAM150B:ADCY3:SLC8A1:TNRC6B:SFMBT1:FOXP1:ROBO2:FBXL17:UHRF1BP1:AUTS2:CSMD1	
Positional_gene_sets	chr3p21	118	49	3.204273386382362e-20	9.580777425283261e-18	IP6K2:PRKAR2A:SLC25A20:ARIH2OS:ARIH2:P4HTM:WDR6:DALRD3:IMPDH2:QRICH1:QARS:USP19:LAMB2:TCTA:NICN1:DAG1:AMIGO3:GMPPB:CDHR4:HYAL3:HYAL1:CACNA2D2:C3orf18:HEMK1:CISH:MAPKAPK3:DOCK3:VPRBP:RAD54L2:TEX264:ALAS1:TLR9:TLR9:PPM1M:WDR82:GLYCTK:SEMA3G:STAB1:NT5DC2:SMIM4:PBRM1:GNL3:GLT8D1:SPCS1:NEK4:ITIH1:ITIH3:SFMBT1:RFT1:CACNA1D	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr3p21
Positional_gene_sets	chr16q22	76	21	7.559656502291918e-06	0.0011301686470926418	KCTD19:LRRC36:TPPP3:ZDHHC1:CTCF:RLTPR:GFOD2:RANBP10:TSNAXIP1:CENPT:NUTF2:EDC4:PSKH1:DPEP2:DUS2:NFATC3:SLC7A6:SLC7A6OS:PRMT7:SMPD3:NQO1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr16q22
Positional_gene_sets	chr9q22	31	12	1.7488780228714467e-05	0.0017430484294618752	NFIL3:IARS:NOL8:CENPP:OGN:OMD:ASPN:ECM2:IPPK:BICD2:PHF2:PTCH1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr9q22
Positional_gene_sets	chr16p11	61	17	4.983604011148937e-05	0.00372524399833383	ASPHD1:KCTD13:TMEM219:TAOK2:HIRIP3:INO80E:DOC2A:C16orf92:FAM57B:ALDOA:PPP4C:TBX6:YPEL3:GDPD3:MAPK3:ZNF771:VKORC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr16p11
Positional_gene_sets	chr17q23	24	9	0.00026991396183614235	0.016140854917801314	STRADA:CCDC47:DDX42:FTSJ3:PSMC5:SMARCD2:CSH2:CSHL1:CD79B	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr17q23
BioCarta	BIOCARTA_LONGEVITY_PATHWAY	6	5	4.971839429318682e-05	0.01436861595073099	IGF1:IGF1R:GHR:PIK3R1:FOXO3	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_LONGEVITY_PATHWAY
Wikipathways	Spinal Cord Injury	37	12	0.00013232548801564163	0.03759568746393369	RHOC:CCND1:CDKN1B:COL2A1:CDK4:ACAN:MAPK3:TNFSF13:TP53:NCAN:SLIT3:FOXO3	http://www.wikipathways.org/instance/WP2431_r106712
Wikipathways	Endochondral Ossification	27	10	0.0001384739869758147	0.03759568746393369	COL2A1:IGF1:ACAN:IGF1R:FGF2:GHR:MEF2C:RUNX2:FGFR1:PTCH1	http://www.wikipathways.org/instance/WP474_r106812
Curated_gene_sets	NABA_MATRISOME	232	50	3.694005776010787e-08	0.00020320725773835343	MFAP2:BMP8A:COL11A1:WNT2B:ADAM15:PAPPA2:LOXL4:SEMA4G:INS-IGF2:CTSW:CTSF:COL2A1:IGF1:LOXL1:ADAMTSL3:ACAN:ADAMTS17:TNFSF12:TNFSF13:CSH2:CSHL1:TIMP2:ADAMTS10:NCAN:HAPLN4:CILP2:LTBP1:EFEMP1:P4HTM:LAMB2:HYAL3:HYAL1:SEMA3G:ITIH1:ITIH3:SPON2:ADAMTS3:FGF2:ADAMTS6:FBN2:HBEGF:SLIT3:IGFBP3:PCSK5:OGN:OMD:ASPN:ECM2:TNC:PAPPA	http://www.gsea-msigdb.org/gsea/msigdb/cards/NABA_MATRISOME
Curated_gene_sets	NABA_ECM_REGULATORS	59	19	1.6772696328241658e-06	0.004613330125082868	ADAM15:PAPPA2:LOXL4:CTSW:CTSF:LOXL1:ADAMTSL3:ADAMTS17:TIMP2:ADAMTS10:P4HTM:HYAL3:HYAL1:ITIH1:ITIH3:ADAMTS3:ADAMTS6:PCSK5:PAPPA	http://www.gsea-msigdb.org/gsea/msigdb/cards/NABA_ECM_REGULATORS
Curated_gene_sets	NABA_CORE_MATRISOME	63	19	5.057133888333893e-06	0.009273097839908248	MFAP2:COL11A1:COL2A1:ACAN:NCAN:HAPLN4:CILP2:LTBP1:EFEMP1:LAMB2:SPON2:FBN2:SLIT3:IGFBP3:OGN:OMD:ASPN:ECM2:TNC	http://www.gsea-msigdb.org/gsea/msigdb/cards/NABA_CORE_MATRISOME
Curated_gene_sets	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	105	25	1.8607698840706823e-05	0.02273566576323179	PHC2:MOV10:PHC1:CDKN1B:TSC2:ADCY9:MAPK3:TP53:PSMC5:INSR:GATAD2A:ADCY3:PRKCE:ERBB4:TNRC6B:PRKAR2A:MECOM:REST:FGF2:PIK3R1:HBEGF:FGFR4:FOXO3:FRK:FGFR1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
Curated_gene_sets	NABA_PROTEOGLYCANS	8	6	2.0665029779341746e-05	0.02273566576323179	ACAN:NCAN:HAPLN4:OGN:OMD:ASPN	http://www.gsea-msigdb.org/gsea/msigdb/cards/NABA_PROTEOGLYCANS
Curated_gene_sets	BIOCARTA_LONGEVITY_PATHWAY	6	5	4.971839429318682e-05	0.04558348116780345	IGF1:IGF1R:GHR:PIK3R1:FOXO3	http://www.gsea-msigdb.org/gsea/msigdb/cards/BIOCARTA_LONGEVITY_PATHWAY
Curated_gene_sets	BONCI_TARGETS_OF_MIR15A_AND_MIR16_1	40	13	6.780000825584786e-05	0.04662098067692739	MACF1:WNT2B:FOSL1:CCND1:CCNE1:SPEG:PRKAR2A:ADAMTS3:FGF2:GHR:PLAG1:PTCH1:PAPPA	http://www.gsea-msigdb.org/gsea/msigdb/cards/BONCI_TARGETS_OF_MIR15A_AND_MIR16_1
