Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	BMI (adjusted for smoking behaviour)	49	17	3.5109345551441227e-09	1.0620577029310972e-06	TNNI3K:PTBP2:BDNF:FAIM2:MAP2K5:GPR139:FTO:C18orf8:MC4R:KCTD15:ZC3H4:TMEM18:CADM2:ETV5:POC5:TFAP2B:LINGO2	
GWAScatalog	Waist circumference	82	22	4.264535870468958e-09	1.1057332292715941e-06	PTBP2:BDNF:FAIM2:HOXC6:HOXC4:RP11-834C11.14:HOXC5:HOXC4:ANKS1B:MAP2K5:IQCK:GPRC5B:GPR139:FTO:C18orf8:MC4R:ZC3H4:TMEM18:CADM2:TSC22D2:ETV5:POC5:TFAP2B:LINGO2	
GWAScatalog	Body mass index (joint analysis main effects and smoking interaction)	49	16	2.7926142096417562e-08	6.335743488124735e-06	TNNI3K:PTBP2:BDNF:FAIM2:MAP2K5:GPR139:FTO:MC4R:KCTD15:ZC3H4:TMEM18:CADM2:ETV5:POC5:TFAP2B:LINGO2	
GWAScatalog	BMI in non-smokers	38	14	3.6560917214800384e-08	7.373118304984744e-06	BDNF:FAIM2:MAP2K5:GPR139:FTO:MC4R:KCTD15:ZC3H4:TMEM18:CADM2:ETV5:POC5:TFAP2B:LINGO2	
GWAScatalog	BMI in smokers	16	9	1.2871659253953453e-07	2.3362061545925516e-05	BDNF:FAIM2:GPR139:FTO:MC4R:ZC3H4:TMEM18:ETV5:TFAP2B	
GWAScatalog	Childhood body mass index	18	9	4.873949043232919e-07	8.042015921334316e-05	TNNI3K:BDNF:FAIM2:GPR139:FTO:MC4R:TMEM18:TFAP2B:LMX1B	
GWAScatalog	Menarche (age at onset)	122	23	2.0474829353927776e-06	0.0003096817939781576	TNNI3K:LIN7C:BDNF:VDR:FAIM2:CYP27B1:MAP2K5:GPRC5B:FTO:STXBP4:OLFM2:CRTC1:TMEM18:CADM2:ECE2:EIF4G1:ETV5:PCDH7:SIM1:ASCC3:GTF2I:PTPRN2:TMEM245	
GWAScatalog	Hip circumference	88	18	8.376726764335095e-06	0.0011695199290206305	TNNI3K:PTBP2:LIN7C:BDNF:FAIM2:GPRC5B:FTO:C18orf8:MC4R:GIPR:ZC3H4:TMEM18:COBLL1:CADM2:ETV5:POC5:TFAP2B:MDFIC	
GWAScatalog	Body mass index (adult)	10	6	1.138143664951619e-05	0.001475521965633706	BDNF:FTO:MC4R:TMEM18:ETV5:TFAP2B	
GWAScatalog	Smoking status (ever vs never smokers)	90	16	0.00015901721964358082	0.019241083576873277	C1orf173:PTBP2:BDNF:HS6ST3:MAP2K5:SMG6:CBX8:TMEM18:KLF7:CADM2:PCDH7:EFNA5:TFAP2B:ASCC3:MDFIC:PTK2	
GWAScatalog	Bipolar I disorder	49	11	0.000208758516838892	0.023681044253911814	ANKS1B:GRIN2A:PRSS8:LPAR2:ATP13A1:MKL1:SLC25A17:CADM2:CDC25C:PFDN1:TFAP2B	
GWAScatalog	Irritable mood	22	7	0.0003130888190491732	0.0334268356808382	PAX6:VRK2:SLC25A17:CADM2:BBX:SIM1:MMP16	
GWAScatalog	Obese vs. thin	11	5	0.0003570259975143302	0.03600012141602829	FAIM2:FTO:MC4R:TMEM18:TFAP2B	
GWAScatalog	Number of sexual partners	53	11	0.0004332306165909191	0.04138492469013254	PTBP2:ZNF423:FTO:SGSM2:CADM2:PCDH7:ASCC3:MDFIC:SND1:BLK:LINGO2	
Positional_gene_sets	chr1q22	15	11	7.097478634359621e-11	2.1221461116735265e-08	EFNA1:KRTCAP2:TRIM46:MUC1:THBS3:ASH1L:MSTO1:YY1AP1:SYT11:LAMTOR2:MEF2D	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr1q22
Positional_gene_sets	chr5q31	55	18	3.5242022228214683e-09	5.268682323118095e-07	CDC25C:PFDN1:PCDHGB2:PCDHGA5:PCDHGB3:PCDHGA6:PCDHGA7:PCDHGB4:PCDHGA8:PCDHGA9:PCDHGB6:PCDHGA10:PCDHGB7:PCDHGA11:PCDHGA12:PCDHGC3:PCDHGC4:PCDHGC5	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr5q31
Positional_gene_sets	chr2q33	33	13	4.458311281880916e-08	4.4434502442746464e-06	SF3B1:COQ10B:HSPD1:HSPE1-MOB4:MOB4:RFTN2:BOLL:TYW5:INO80D:GPR1:KLF7:CREB1:METTL21A	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr2q33
Positional_gene_sets	chr16p12	10	5	0.0002055095221680478	0.012537203213535896	C16orf62:KNOP1:IQCK:GPRC5B:GPR139	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr16p12
Positional_gene_sets	chr1p13	34	9	0.0002096522276511019	0.012537203213535896	MYBPHL:SORT1:PSMA5:SYPL2:ATXN7L2:CYB561D1:AMIGO1:FAM212B:CSDE1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr1p13
Positional_gene_sets	chr14q32	29	8	0.0003485100270978987	0.01736741635037862	RPS6KA5:BTBD7:UNC79:BCL11B:DYNC1H1:HSP90AA1:TRAF3:ZFYVE21	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr14q32
Positional_gene_sets	chr5q13	17	6	0.000455731369209582	0.019466239913380718	ANKRD31:HMGCR:COL4A3BP:POLK:ANKDD1B:POC5	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr5q13
Positional_gene_sets	chr4q26	4	3	0.0010050619322365733	0.03756418971734193	USP53:C4orf3:PDE5A	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr4q26
microRNA_targets	TCCAGAG_MIR518C	59	21	2.659458019099591e-11	5.877402222210095e-09	AGO1:GPRC5B:RPGRIP1L:COQ10B:ETV5:PCDHGB2:PCDHGA5:PCDHGB3:PCDHGA6:PCDHGA7:PCDHGB4:PCDHGA8:PCDHGA9:PCDHGB6:PCDHGA10:PCDHGB7:PCDHGA11:PCDHGA12:PCDHGC3:PCDHGC4:PCDHGC5	http://www.gsea-msigdb.org/gsea/msigdb/cards/TCCAGAG_MIR518C
microRNA_targets	GGGACCA_MIR133A_MIR133B	80	21	1.491348140542457e-08	1.647939695299415e-06	PTBP2:PITX3:GANAB:SENP1:PCDHGB2:PCDHGA5:PCDHGB3:PCDHGA6:PCDHGA7:PCDHGB4:PCDHGA8:PCDHGA9:PCDHGB6:PCDHGA10:PCDHGB7:PCDHGA11:PCDHGA12:PCDHGC3:PCDHGC4:PCDHGC5:STX1A	http://www.gsea-msigdb.org/gsea/msigdb/cards/GGGACCA_MIR133A_MIR133B
microRNA_targets	ATATGCA_MIR448	73	19	8.633413498058808e-08	6.359947943569989e-06	DAGLA:KCTD15:SF3B1:PCDHGB2:PCDHGA5:PCDHGB3:PCDHGA6:PCDHGA7:PCDHGB4:PCDHGA8:PCDHGA9:PCDHGB6:PCDHGA10:PCDHGB7:PCDHGA11:PCDHGA12:PCDHGC3:PCDHGC4:PCDHGC5	http://www.gsea-msigdb.org/gsea/msigdb/cards/ATATGCA_MIR448
TF_targets	PXR_Q2	109	21	4.029942446141102e-06	0.0024582648921460722	CSDE1:SERPINC1:BRINP3:BDNF:EML3:ROM1:RPS6KA5:MAP2K5:ZNF768:KLHL11:ARHGAP15:HOXD9:HOXD3:KLF7:TNS1:DRG1:IFRD2:ETV5:PITX2:C4orf3:GATA4	http://www.gsea-msigdb.org/gsea/msigdb/cards/PXR_Q2
TF_targets	MTF1_Q4	72	14	0.00015286206995692762	0.03725559895329027	MLLT10:SENP1:HOXC6:HOXC4:HOXC4:OLFM2:CREB1:ARVCF:GNAI2:CADPS:DGKG:PCDH7:COL4A3BP:POLK:EFNA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/MTF1_Q4
TF_targets	CHOP_01	82	15	0.0001832242571473292	0.03725559895329027	ATXN7L2:ZBTB37:CACNB2:VDR:RP11-834C11.14:HOXC5:CBX8:KCTD15:WIPF1:PCDH7:CAST:TFAP2B:CDK5:SLC4A2:WHSC1L1:ZBTB10	http://www.gsea-msigdb.org/gsea/msigdb/cards/CHOP_01
TF_targets	AACTTT_UNKNOWN	613	60	0.00038103499374713383	0.049275229664580096	CASZ1:PTBP2:ATXN7L2:PBXIP1:ZBTB37:SERPINC1:BRINP3:CACNB2:MLLT10:PITX3:CHID1:BDNF:PAX6:HOXC6:HOXC4:RP11-834C11.14:HOXC5:HOXC4:ANKS1B:DPF3:RPS6KA5:UNC79:BCL11B:TRAF3:FRMD5:GPRC5B:ZNF768:SREBF1:CBX8:RPTOR:KCTD15:NRXN1:HOXD10:HOXD3:PDE1A:RFTN2:INO80D:CREB1:ARVCF:MKL1:SREBF2:TNNC1:CADPS:CPNE4:EIF4G1:ETV5:PCDH7:KIT:PITX2:EFNA5:SLC12A2:PCDHGC3:SIM1:ARID1B:STX1A:RELN:CDK5:SLC4A2:LETM2:SDCBP:MMP16:PTK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/AACTTT_UNKNOWN
TF_targets	MSX1_01	61	12	0.000403895325119509	0.049275229664580096	BDNF:HOXC6:HOXC4:HOXC4:C12orf42:MAP2K7:HOXD3:ETV5:PCDHGC3:SIM1:SND1:CDK5:SLC4A2	http://www.gsea-msigdb.org/gsea/msigdb/cards/MSX1_01
