,Category,GeneSet,N_genes,N_overlap,p,adjP,genes,link,corrected_P
47,GWAScatalog,Monocyte percentage of white cells,121,65,5.304902330433648e-41,9.628397729737075e-38,CSF3R:SLC25A24:ENSA:ADAMTS4:FCGR2B:HLX:PIK3AP1:RRP12:NKX2-3:NLRP6:ZBTB16:LTBR:KLRC1:CMKLR1:FLT3:CEBPE:FAM177A1:PPP2R3C:CSNK1G1:KIAA0101:DPP8:BCL2A1:GLG1:PIGL:KSR1:GSDMB:MPO:BZRAP1:VMP1:SLC9A3R1:BCL2:S1PR4:TNFSF14:NFIX:EPS15L1:LRRC25:KCNN4:MARK4:NLRP12:SERTAD2:ITGA4:DOCK10:GPR35:KIF3B:TMEM189-UBE2V1:TMEM189:IL17RA:GGT5:TSPO:CX3CR1:CYP8B1:RPN1:PCGF3:CXCL6:CXCL2:NFKB1:CSF1R:PDGFRB:MAML1:C6ORF165:C6orf165:BACH2:PLAGL1:KDELR2:MYO1G:S1PR3,,2.2145314778395274e-36
48,GWAScatalog,Monocyte count,130,54,8.511447217806666e-27,7.724138350159549e-24,SLC2A1:FAM46C:MCL1:ENSA:DARC:C10orf54:RRP12:NKX2-3:NLRP6:TNFRSF1A:KLRC1:POC1B:CMKLR1:FLT3:RCBTB1:CEBPE:EHD4:CSNK1G1:KIAA0101:DPP8:BCL2A1:KSR1:MPO:VMP1:TUBD1:RAB37:CD300LF:SLC9A3R1:BCL2:CNN2:S1PR4:TNFSF14:CLEC4M:NFIX:KCNN4:MARK4:NLRP12:ITGA4:DOCK10:GPR35:IL17RA:GGT5:EMID1:TSPO:TTLL12:CX3CR1:CYP8B1:CCR3:C3orf27:RPN1:CSF1R:PDGFRB:PLAGL1:KDELR2,,1.7765518205366962e-22
49,GWAScatalog,Granulocyte percentage of myeloid white cells,107,48,1.114504150308734e-25,6.742750109367841e-23,CSF3R:SLC25A24:ENSA:USF1:HLX:RRP12:NKX2-3:NLRP6:ZBTB16:LTBR:KLRC1:POC1B:CMKLR1:FLT3:CEBPE:KIAA0391:KIAA0391:DPP8:BCL2A1:GLG1:PIGL:CSF3:MPO:VMP1:S1PR4:TNFSF14:NFIX:KCNN4:NLRP12:SPRED2:ITGA4:DOCK10:GPR35:KIF3B:TMEM189-UBE2V1:TMEM189:IL17RA:GGT5:CX3CR1:PCGF3:CXCL6:CXCL2:CCDC125:CSF1R:PDGFRB:MAML1:PLAGL1:KDELR2:MYO1G,,1.5508325251546033e-21
50,GWAScatalog,Lymphocyte percentage of white cells,96,43,4.9536370809792397e-23,2.2477128254943292e-20,CSF3R:LEPR:LEPROT:DARC:LY9:IL2RA:C10orf54:ARHGAP19-SLIT1:CD69:FLT3:KLF12:ZBTB25:EHD4:NLRC5:CRK:MINK1:PIGL:PSMD3:CSF3:BZRAP1:S1PR4:ICAM5:KLF2:EPS15L1:CA11:ITGA4:ALS2CR12:JPH2:CMC1:TBC1D1:CXCL6:CXCL2:ANTXR2:LIN54:NFKB1:IL7R:ADRB2:GJB7:SCML4:DAGLB:KDELR2:GIMAP7:IL7,,5.169739498636958e-19
51,GWAScatalog,White blood cell count,147,53,8.368956573076454e-23,3.0379312360267534e-20,CSF3R:LEPR:LEPROT:SLC25A24:DARC:FCGR2B:NLRP3:C10orf54:ARHGAP19-SLIT1:ZBTB16:FLT3:TNFSF13B:EHD4:KIAA0101:BCL2A1:RABEP1:PIGL:GSDMB:ORMDL3:GSDMA:PSMD3:CSF3:MED24:MPO:VMP1:RAB37:CD300LF:CNN2:S1PR4:ICAM5:EPS15L1:CALR3:C19orf44:MARK4:SPRED2:LY75:LY75-CD302:UBE2E3:ITGA4:CERKL:IL17RA:C3orf27:RPN1:PCGF3:CXCL6:CXCL2:MTHFD2L:CCDC125:CANX:BACH2:MYO1G:OR2K2:C9orf139,,6.9872418428615325e-19
52,GWAScatalog,Lymphocyte counts,114,40,6.888225302552242e-17,2.083688154022053e-14,S1PR1:HORMAD1:LY9:IL2RA:C10orf54:TNFRSF1A:CLECL1:CD69:KLF12:FAM177A1:PPP2R3C:ZBTB25:NLRC5:RAP1GAP2:ARRB2:MINK1:IKZF3:VMP1:CD300LF:BCL2:STK11:KLF2:EPS15L1:SMG9:UBE2E3:CASP8:CMC1:CX3CR1:TBC1D1:ANTXR2:MANBA:IL7R:BACH2:SCML4:ETV1:MYO1G:IL7:TLE4:TRAF1:C9orf139,,4.792482754250722e-13
53,GWAScatalog,Myeloid white cell count,90,35,1.60561699571197e-16,4.1631354960246084e-14,CSF3R:LEPR:LEPROT:SLC25A24:DARC:FCGR2B:NLRP3:C10orf54:ZBTB16:FLT3:RCBTB1:TNFSF13B:SAMD15:EHD4:CSNK1G1:KIAA0101:CRK:PIGL:CSF3:MPO:VMP1:RAB37:CD300LF:S1PR4:MARK4:SPHK2:LY75:LY75-CD302:IL17RA:PCGF3:CXCL6:CXCL2:CCDC125:CANX:MYO1G,,9.5752116408566e-13
54,GWAScatalog,Neutrophil percentage of white cells,76,32,2.1551404725189063e-16,4.889474947027269e-14,CSF3R:GOLPH3L:DARC:NLRP3:ARHGAP19-SLIT1:CD69:NKG2-E:KLRC3:CEBPE:GLG1:PIGL:CSF3:MPO:BZRAP1:S1PR4:EPS15L1:CA11:ALS2CR12:JPH2:TBC1D1:CXCL6:CXCL2:ANTXR2:SEC31A:NFKB1:IL7R:CCDC125:GJB7:SCML4:PLAGL1:DAGLB:KDELR2:IL7,,1.124579237816272e-12
55,GWAScatalog,Neutrophil count,102,35,1.4860901119911642e-14,2.9969483925155147e-12,CSF3R:LEPR:LEPROT:SLC25A24:DARC:FCGR2B:NLRP3:ARHGAP19-SLIT1:ZBTB16:FLT3:RCBTB1:EHD4:KIAA0101:CRK:PIGL:PSMD3:CSF3:MED24:MPO:VMP1:RAB37:CD300LF:S1PR4:MARK4:CA11:LY75:LY75-CD302:PCGF3:CXCL6:CXCL2:MTHFD2L:CCDC125:MAML1:MYO1G:AZIN1,,6.892981302785684e-11
56,GWAScatalog,Granulocyte count,86,31,1.1038126523195893e-13,2.0034199639600547e-11,CSF3R:LEPR:LEPROT:SLC25A24:DARC:FCGR2B:NLRP3:ZBTB16:FLT3:RCBTB1:EHD4:KIAA0101:CRK:PIGL:CSF3:MPO:VMP1:RAB37:CD300LF:CNN2:S1PR4:MARK4:CA11:PCGF3:CXCL6:CXCL2:CCDC125:NDFIP1:MAML1:MYO1G:AZIN1,,4.6078659171081256e-10
57,GWAScatalog,Sum neutrophil eosinophil counts,86,30,7.628881849762926e-13,1.258765505210883e-10,CSF3R:LEPR:LEPROT:SLC25A24:DARC:FCGR2B:NLRP3:ZBTB16:FLT3:RCBTB1:EHD4:KIAA0101:CRK:PIGL:CSF3:MPO:VMP1:RAB37:CD300LF:S1PR4:MARK4:CA11:PCGF3:CXCL6:CXCL2:CCDC125:NDFIP1:MAML1:MYO1G:AZIN1,,2.8951606619850306e-09
58,GWAScatalog,Sum basophil neutrophil counts,87,29,6.960383139582806e-12,1.0527579498618995e-09,CSF3R:LEPR:LEPROT:SLC25A24:DARC:FCGR2B:NLRP3:ZBTB16:FLT3:RCBTB1:EHD4:KIAA0101:CRK:PIGL:CSF3:MPO:VMP1:RAB37:CD300LF:S1PR4:MARK4:CA11:PCGF3:CXCL6:CXCL2:CCDC125:MAML1:MYO1G:AZIN1,,2.421343284682369e-08
59,GWAScatalog,Rhegmatogenous retinal detachment,12,11,8.15586576356082e-12,1.1386843354509915e-09,ADAMTSL4:MCL1:ENSA:GOLPH3L:HORMAD1:CTSS:CTSK:ARNT:CERS2:FAM63A:PRUNE,,2.6189739715372804e-08
60,GWAScatalog,Multiple sclerosis,106,23,6.596918003900568e-06,0.0008552432983628,SLC30A7:C1orf106:IL2RA:TNFRSF1A:LTBR:CLECL1:CD69:IKZF3:VMP1:RPS6KB1:TNFSF14:CDC37:EPS15L1:ITGA4:ODF3B:NFKB1:MANBA:IL7R:NDFIP1:BACH2:PKIA:ZC2HC1A:IL7,,0.0196705958623444
69,Chemical_and_Genetic_pertubation,NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON,71,22,1.2391741765884825e-08,4.091753131095169e-05,CACNB1:STAC2:PPP1R1B:STARD3:PGAP3:ERBB2:MIEN1:GRB7:IKZF3:ZPBP2:GSDMB:ORMDL3:GSDMA:PSMD3:CSF3:MED24:MSL1:CASC3:WIPF2:CDC6:RARA:TOP2A,http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON,0.0009411032201518889
79,Immunologic_signatures,GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP,61,18,6.176708990000915e-07,0.0019010703312534,FCGR2B:IL2RA:PRF1:PIK3AP1:MS4A6A:KLRB1:KLRK1:NKG2-E:KLRC3:KLRC1:MINK1:IKZF3:TNFSF14:ITGA4:CX3CR1:CXCR6:IL7R:CSF1R:GIMAP6,http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE3565_CTRL_VS_LPS_INJECTED_DUSP1_KO_SPLENOCYTES_UP,0.043724617618828204
80,Immunologic_signatures,GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,50,16,7.804065399234347e-07,0.0019010703312534,CSF3R:MCL1:S100A8:FCER1G:HLX:FRAT1:FRAT2:MTHFS:BCL2A1:SLC9A3R1:S1PR4:CD302:HCK:IL8:ADAP1:SLC31A2,http://www.gsea-msigdb.org/gsea/msigdb/cards/GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,0.043724617618828204
98,Cancer_modules,MODULE_46,110,28,1.6677460242356298e-08,7.187985364455565e-06,SFN:CSF3R:CTSS:FCER1G:PRF1:MS4A2:LTBR:CD69:KLRK1:KLRC1:FLT3:CEBPE:ERBB2:CSF3:MPO:BCL2:TNFSF14:KCNN4:CX3CR1:CCR9:CCR1:LTF:IL8:CXCL6:CXCL2:IL7R:DEFA4:DEFA5,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_46,0.000165323663382478
99,Cancer_modules,MODULE_75,107,26,1.5289696010099826e-07,3.294929490176512e-05,SFN:CSF3R:CTSS:FCER1G:PRF1:MS4A2:LTBR:CD69:KLRK1:KLRC1:FLT3:CEBPE:ERBB2:CSF3:MPO:TNFSF14:KCNN4:CX3CR1:CCR9:CCR1:LTF:IL8:CXCL6:CXCL2:IL7R:DEFA5,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_75,0.0007578337827405978
100,Cancer_modules,MODULE_289,35,12,8.658371932612527e-06,0.0012439194343186,DARC:MS4A2:GRB7:S1PR4:PDYN:CX3CR1:CXCR6:CCR3:CCR1:IL8:CXCL2:ADRB2,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_289,0.0286101469893278
101,Cancer_modules,MODULE_84,143,27,1.6497834811738005e-05,0.0017776417009647,CSF3R:ADAMTSL4:CTSS:S100A8:DARC:FCER1G:FCGR2B:PRF1:C10orf54:LTBR:CD69:SLC7A8:BCL2A1:MPO:SLC9A3R1:S1PR4:DBP:KYNU:CD302:HCK:CX3CR1:CCR1:LTF:IL8:IL7R:CSF1R:LTC4S,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_84,0.0408857591221881
112,Positional_gene_sets,chr6q15,8,8,1.53896250952604e-09,4.6014979034828606e-07,GJB7:SMIM8:C6orf163:C6ORF165:C6orf165:SLC35A1:RARS2:ORC3:BACH2,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6q15,1.058344517801058e-05
113,Positional_gene_sets,chr12p13,27,13,3.1181693417141875e-08,4.66166316586271e-06,WNK1:TNFRSF1A:SCNN1A:LTBR:KLRB1:CLEC2D:CLECL1:CD69:KLRC4-KLRK1:KLRK1:KLRC4:NKG2-E:KLRC3:KLRC1,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr12p13,0.00010721825281484232
114,Positional_gene_sets,chr1q21,47,15,1.8081665044572952e-06,0.0001802139282775,CA14:ECM1:ADAMTSL4:MCL1:ENSA:GOLPH3L:HORMAD1:CTSS:CTSK:ARNT:SETDB1:CERS2:FAM63A:PRUNE:S100A8,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr1q21,0.004144920350382501
115,Positional_gene_sets,chr19p13,133,27,3.992944587839596e-06,0.000298472607941,TMEM259:CNN2:STK11:S1PR4:TNFSF14:CLEC4M:ICAM4:ICAM5:FDX1L:RAVER1:CDC37:PDE4A:NFIX:LYL1:NACC1:KLF2:EPS15L1:CALR3:C19orf44:CHERP:SLC35E1:MED26:SMIM7:TMEM38A:JUND:GDF15:LRRC25,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr19p13,0.006864869982643
116,Positional_gene_sets,chr4q13,8,6,6.074951762108667e-06,0.000363282115374,ANKRD17:IL8:CXCL6:CXCL3:CXCL2:MTHFD2L,http://www.gsea-msigdb.org/gsea/msigdb/cards/chr4q13,0.008355488653602
122,GO_mf,GO_CYTOKINE_RECEPTOR_ACTIVITY,33,14,6.7569131902048e-08,0.0001111512219788,CSF3R:LEPR:IL2RA:CMKLR1:FLT3:GPR35:IL17RA:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL7R,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CYTOKINE_RECEPTOR_ACTIVITY,0.0025564781055124
123,GO_mf,GO_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY,12,8,5.711389460632157e-07,0.0004697617831369,CMKLR1:GPR35:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_G_PROTEIN_COUPLED_CHEMOATTRACTANT_RECEPTOR_ACTIVITY,0.0108045210121487
124,GO_mf,GO_CHEMOKINE_BINDING,13,8,1.3819885586284015e-06,0.0007577903929812,DARC:ITGA4:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CHEMOKINE_BINDING,0.0174291790385676
125,GO_mf,GO_C_C_CHEMOKINE_BINDING,11,7,4.873208490748034e-06,0.0020041069918201,DARC:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1,http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_C_C_CHEMOKINE_BINDING,0.046094460811862296
133,Curated_gene_sets,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,81,25,1.3296467802768631e-09,7.314386938303023e-06,CSF3R:LEPR:IL2RA:TNFRSF1A:LTBR:FLT3:TNFSF13B:CSF3:TNFSF14:TNFRSF6B:IL17RA:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2:IL7R:CSF1R:PDGFRB:IL7,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,0.00016823089958096954
134,Curated_gene_sets,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,14,10,7.016079102612623e-09,1.929772557173602e-05,CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.00044384768814992846
135,Curated_gene_sets,NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON,71,22,1.2391741765884825e-08,2.272232381804414e-05,CACNB1:STAC2:PPP1R1B:STARD3:PGAP3:ERBB2:MIEN1:GRB7:IKZF3:ZPBP2:GSDMB:ORMDL3:GSDMA:PSMD3:CSF3:MED24:MSL1:CASC3:WIPF2:CDC6:RARA:TOP2A,http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_17Q11_Q21_AMPLICON,0.0005226134478150152
136,Curated_gene_sets,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,70,20,2.606077266301672e-07,0.0003584007760481,S1PR1:DARC:CMKLR1:ADORA2B:S1PR4:GPR35:PDYN:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2:ADRB2:CGA:S1PR3,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.0082432178491063
147,Computational_gene_sets,MODULE_46,110,28,1.6677460242356298e-08,1.4309260887941704e-05,SFN:CSF3R:CTSS:FCER1G:PRF1:MS4A2:LTBR:CD69:KLRK1:KLRC1:FLT3:CEBPE:ERBB2:CSF3:MPO:BCL2:TNFSF14:KCNN4:CX3CR1:CCR9:CCR1:LTF:IL8:CXCL6:CXCL2:IL7R:DEFA4:DEFA5,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_46,0.0003291130004226592
148,Computational_gene_sets,MODULE_75,107,26,1.5289696010099826e-07,6.559279588332824e-05,SFN:CSF3R:CTSS:FCER1G:PRF1:MS4A2:LTBR:CD69:KLRK1:KLRC1:FLT3:CEBPE:ERBB2:CSF3:MPO:TNFSF14:KCNN4:CX3CR1:CCR9:CCR1:LTF:IL8:CXCL6:CXCL2:IL7R:DEFA5,http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_75,0.0015086343053165496
161,KEGG,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,81,25,1.3296467802768631e-09,2.473143011314965e-07,CSF3R:LEPR:IL2RA:TNFRSF1A:LTBR:FLT3:TNFSF13B:CSF3:TNFSF14:TNFRSF6B:IL17RA:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2:IL7R:CSF1R:PDGFRB:IL7,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,5.68822892602442e-06
163,Reactome,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,14,10,7.016079102612623e-09,1.0517102574816324e-05,CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.00024189335922077546
164,Reactome,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,70,20,2.606077266301672e-07,0.0001953254911093,S1PR1:DARC:CMKLR1:ADORA2B:S1PR4:GPR35:PDYN:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2:ADRB2:CGA:S1PR3,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.0044924862955139
167,Canonical_Pathways,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,81,25,1.3296467802768631e-09,2.923893269828822e-06,CSF3R:LEPR:IL2RA:TNFRSF1A:LTBR:FLT3:TNFSF13B:CSF3:TNFSF14:TNFRSF6B:IL17RA:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2:IL7R:CSF1R:PDGFRB:IL7,http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,6.72495452060629e-05
168,Canonical_Pathways,REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,14,10,7.016079102612623e-09,7.71417897332258e-06,CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,0.00017742611638641933
169,Canonical_Pathways,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,70,20,2.606077266301672e-07,0.0001910254636199,S1PR1:DARC:CMKLR1:ADORA2B:S1PR4:GPR35:PDYN:CX3CR1:CCR9:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2:ADRB2:CGA:S1PR3,http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,0.0043935856632577
