Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	471	65	3.692852475487284e-06	0.0022618721412359616	CSF3R:ECM1:CTSS:CTSK:ARNT:S100A8:FCER1G:FCGR2B:C1orf106:HLX:NLRP3:IL2RA:C10orf54:PIK3AP1:NLRP6:TSPAN32:MS4A2:ZBTB16:WNK1:KLRB1:CLEC2D:CLECL1:KLRC4-KLRK1:KLRK1:KLRC1:CMKLR1:TNFSF13B:PPP2R3C:PSMA6:ZBTB1:DNASE1:NLRC5:CRK:ARRB2:ADORA2B:ERBB2:IKZF3:PSMD3:CSF3:WIPF2:RARA:CD300LF:BCL2:STK11:TNFSF14:ICAM4:ICAM5:CDC37:KCNN4:MARCH7:ITGA4:CASP8:HCK:UBE2V1:CX3CR1:CCR1:LTF:ANKRD17:IL8:CXCL6:NFKB1:IL7R:NDFIP1:MYO1G:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_bp	GO_RESPONSE_TO_FUNGUS	11	7	4.873208490748034e-06	0.002755237108230619	S100A8:CRK:MPO:IL17RA:LTF:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_FUNGUS
GO_bp	GO_DEFENSE_RESPONSE_TO_FUNGUS	8	6	6.074951762108667e-06	0.0031893496751070503	S100A8:MPO:IL17RA:LTF:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DEFENSE_RESPONSE_TO_FUNGUS
GO_bp	GO_RESPONSE_TO_BIOTIC_STIMULUS	245	40	6.768032967624028e-06	0.003316336154135773	S100A8:FCER1G:FCGR2B:C1orf106:NLRP3:IL2RA:PRF1:NLRP6:TSPAN32:TNFRSF1A:KLRC4-KLRK1:KLRK1:CEBPE:PPP2R3C:NLRC5:CRK:IKZF3:CSF3:RARA:EPX:LPO:MPO:RPS6KB1:BCL2:JUND:AGBL5:CASP8:HCK:IL17RA:TSPO:CX3CR1:LTF:ANKRD17:IL8:CXCL6:CXCL3:CXCL2:NFKB1:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RESPONSE_TO_BIOTIC_STIMULUS
GO_bp	GO_LYMPHOCYTE_DIFFERENTIATION	122	25	7.715576494858385e-06	0.0035443429523255706	LEPR:LY9:FCER1G:FCGR2B:HLX:NLRP3:IL2RA:C10orf54:NKX2-3:ZBTB16:FLT3:PPP2R3C:ZBTB1:ERBB2:IKZF3:RARA:BCL2:STK11:LYL1:ITGA4:DOCK10:CCR9:IL7R:NDFIP1:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LYMPHOCYTE_DIFFERENTIATION
GO_bp	GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	72	18	8.568469786441299e-06	0.00370460311354962	FCGR2B:NLRP3:KLRC4-KLRK1:KLRK1:CEBPE:CSF3:RARA:HCK:TSPO:CX3CR1:LTF:IL8:CXCL6:CXCL3:CXCL2:NFKB1:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS
GO_bp	GO_LEUKOCYTE_CHEMOTAXIS	54	15	1.2371444449990744e-05	0.0050516731504128875	CSF3R:S1PR1:S100A8:FCER1G:WNK1:KLRC4-KLRK1:KLRK1:CMKLR1:TNFSF14:IL17RA:CCR1:IL8:CXCL6:CXCL3:CXCL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LEUKOCYTE_CHEMOTAXIS
GO_bp	GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	327	48	1.6083164449723728e-05	0.006221645195024705	CTSS:CTSK:ARNT:S100A8:FCER1G:FCGR2B:C1orf106:HLX:NLRP3:IL2RA:C10orf54:PIK3AP1:NLRP6:ZBTB16:WNK1:CLECL1:KLRC4-KLRK1:KLRK1:CMKLR1:TNFSF13B:PPP2R3C:PSMA6:ZBTB1:NLRC5:CRK:ARRB2:ADORA2B:PSMD3:CSF3:WIPF2:RARA:CD300LF:BCL2:STK11:TNFSF14:KCNN4:ITGA4:CASP8:HCK:UBE2V1:CCR1:LTF:ANKRD17:IL8:NFKB1:IL7R:MYO1G:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS
GO_bp	GO_LEUKOCYTE_CELL_CELL_ADHESION	112	23	1.7316095418706202e-05	0.00636366506637453	S100A8:FCGR2B:HLX:NLRP3:IL2RA:C10orf54:ZBTB16:WNK1:CLECL1:KLRC4-KLRK1:KLRK1:TNFSF13B:ZBTB1:ERBB2:RARA:TNFSF14:CLEC4M:MARCH7:ITGA4:CX3CR1:IL7R:NDFIP1:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LEUKOCYTE_CELL_CELL_ADHESION
GO_bp	GO_INFLAMMATORY_RESPONSE	194	32	4.824969690336137e-05	0.01688739391617648	ECM1:S100A8:DARC:FCER1G:FCGR2B:NLRP3:IL2RA:PIK3AP1:NLRP6:MS4A2:TNFRSF1A:CMKLR1:PSMA6:DNASE1:ADORA2B:NLRP12:LY75:HCK:IL17RA:GGT5:CXCR6:XCR1:CCR3:CCR1:IL8:CXCL6:CXCL3:CXCL2:NFKB1:NDFIP1:CSF1R:S1PR3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INFLAMMATORY_RESPONSE
GO_bp	GO_DEFENSE_RESPONSE_TO_BACTERIUM	61	15	5.997218110328086e-05	0.02003616050495974	S100A8:FCER1G:NLRP3:TNFRSF1A:KLRC4-KLRK1:KLRK1:CEBPE:EPX:LPO:MPO:LTF:ANKRD17:CXCL6:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DEFENSE_RESPONSE_TO_BACTERIUM
GO_bp	GO_GRANULOCYTE_MIGRATION	30	10	6.551305946887242e-05	0.020935695091139666	CSF3R:S100A8:FCER1G:CMKLR1:EPX:IL17RA:IL8:CXCL6:CXCL3:CXCL2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GRANULOCYTE_MIGRATION
GO_bp	GO_CELL_KILLING	42	12	6.857758378971055e-05	0.021001885035598855	FCGR2B:PRF1:KLRC4-KLRK1:KLRK1:DNASE1:CRK:ARRB2:LTF:CXCL6:IL7R:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELL_KILLING
GO_bp	GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	92	19	8.68375092701626e-05	0.025530227725427807	CTSS:CTSK:S100A8:FCER1G:C1orf106:PIK3AP1:NLRP6:KLRC4-KLRK1:KLRK1:PSMA6:ARRB2:PSMD3:CD300LF:CASP8:HCK:UBE2V1:LTF:ANKRD17:NFKB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE
GO_bp	GO_LYMPHOCYTE_ACTIVATION	211	33	0.00010868882758711418	0.029251996849833994	LEPR:LY9:FCER1G:FCGR2B:HLX:NLRP3:IL2RA:PRF1:C10orf54:NKX2-3:ZBTB16:CLECL1:KLRC4-KLRK1:KLRK1:FLT3:TNFSF13B:PPP2R3C:ZBTB1:ERBB2:IKZF3:RARA:BCL2:STK11:TNFSF14:LYL1:MARCH7:ITGA4:CASP8:DOCK10:CCR9:IL7R:NDFIP1:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LYMPHOCYTE_ACTIVATION
GO_bp	GO_CELLULAR_DEFENSE_RESPONSE	16	7	0.00011865664727255654	0.029251996849833994	PRF1:NKG2-E:KLRC3:ADORA2B:VEZF1:CX3CR1:CCR9:CCR3	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_DEFENSE_RESPONSE
GO_bp	GO_REGULATION_OF_DEFENSE_RESPONSE	212	33	0.00011940860707304071	0.029251996849833994	CTSS:CTSK:S100A8:FCER1G:FCGR2B:C1orf106:NLRP3:IL2RA:PIK3AP1:NLRP6:TSPAN32:TNFRSF1A:KLRC4-KLRK1:KLRK1:PSMA6:DNASE1:NLRC5:CRK:ARRB2:ADORA2B:PSMD3:CD300LF:CDC37:NLRP12:CASP8:HCK:UBE2V1:IL17RA:LTF:ANKRD17:CXCL6:NFKB1:NDFIP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_DEFENSE_RESPONSE
GO_bp	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	32	10	0.00012165748919437104	0.029251996849833994	HLX:NLRP3:IL2RA:C10orf54:ZBTB16:PPP2R3C:ZBTB1:RARA:IL7R:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION
GO_bp	GO_LEUKOCYTE_HOMEOSTASIS	32	10	0.00012165748919437104	0.029251996849833994	FCER1G:IL2RA:NKX2-3:FLT3:TNFSF13B:PPP2R3C:BCL2:TNFSF14:DOCK10:CXCL6	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LEUKOCYTE_HOMEOSTASIS
GO_bp	GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM	118	22	0.00012337576902651072	0.029251996849833994	S100A8:FCER1G:NLRP3:IL2RA:PRF1:TSPAN32:TNFRSF1A:KLRC4-KLRK1:KLRK1:CEBPE:NLRC5:EPX:LPO:MPO:BCL2:AGBL5:IL17RA:LTF:ANKRD17:CXCL6:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_DEFENSE_RESPONSE_TO_OTHER_ORGANISM
GO_bp	GO_T_CELL_ACTIVATION	152	26	0.0001362412466704183	0.03129291134461171	LEPR:LY9:FCER1G:FCGR2B:HLX:NLRP3:IL2RA:C10orf54:NKX2-3:ZBTB16:CLECL1:KLRC4-KLRK1:KLRK1:TNFSF13B:ZBTB1:ERBB2:RARA:BCL2:STK11:TNFSF14:MARCH7:CASP8:CCR9:IL7R:NDFIP1:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_T_CELL_ACTIVATION
GO_bp	GO_INNATE_IMMUNE_RESPONSE	224	34	0.0001562613750833426	0.0348036699049263	CTSS:CTSK:S100A8:LY9:FCER1G:FCGR2B:C1orf106:NLRP3:PIK3AP1:NLRP6:KLRC4-KLRK1:KLRK1:PSMA6:ZBTB1:NLRC5:CRK:ARRB2:PSMD3:RPS6KB1:CD300LF:CLEC4M:CDC37:KYNU:CASP8:HCK:UBE2V1:CX3CR1:LTF:ANKRD17:NFKB1:CSF1R:MAP3K5:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INNATE_IMMUNE_RESPONSE
GO_bp	GO_IMMUNE_EFFECTOR_PROCESS	319	44	0.00016934962957320388	0.03660940521656025	CTSS:S100A8:LY9:FCER1G:FCGR2B:HLX:NLRP3:IL2RA:PRF1:PGAM1:NKX2-3:TSPAN32:KLRC4-KLRK1:KLRK1:ZBTB1:DNASE1:NLRC5:CRK:ARRB2:ADORA2B:ORMDL3:PSMD3:WIPF2:RARA:EPX:MPO:RAB37:BCL2:CNN2:AGBL5:DOCK10:HCK:LTF:RAB7A:ANKRD17:CXCL6:NFKB1:MANBA:IL7R:NDFIP1:CDK13:MYO1G:DEFA4:DPP7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_IMMUNE_EFFECTOR_PROCESS
GO_bp	GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE	138	24	0.00018962159584867398	0.039820535128221535	CTSS:CTSK:S100A8:FCER1G:C1orf106:PIK3AP1:NLRP6:TNFRSF1A:KLRC4-KLRK1:KLRK1:PSMA6:NLRC5:ARRB2:ADORA2B:PSMD3:CD300LF:NLRP12:CASP8:HCK:UBE2V1:IL17RA:LTF:ANKRD17:NFKB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE
GO_bp	GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE	130	23	0.00019801120900261304	0.04042728850470016	CTSS:CTSK:S100A8:FCER1G:FCGR2B:C1orf106:PIK3AP1:NLRP6:KLRC4-KLRK1:KLRK1:PSMA6:NLRC5:CRK:ARRB2:PSMD3:CD300LF:CDC37:CASP8:HCK:UBE2V1:LTF:ANKRD17:NFKB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_INNATE_IMMUNE_RESPONSE
GO_bp	GO_POSITIVE_REGULATION_OF_HEMOPOIESIS	61	14	0.0002332096477770798	0.04530616107629683	ARNT:HLX:NLRP3:IL2RA:C10orf54:ZBTB16:PPP2R3C:ZBTB1:CSF3:RARA:CASP8:CCR1:IL7R:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_HEMOPOIESIS
GO_bp	GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	54	13	0.0002342359348162285	0.04530616107629683	HLX:NLRP3:IL2RA:C10orf54:ZBTB16:PPP2R3C:ZBTB1:ERBB2:IKZF3:RARA:IL7R:NDFIP1:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION
GO_bp	GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS	23	8	0.00025749840597831774	0.046834614560976005	SLC2A1:GOT1:TNFRSF1A:LTBR:CNN2:TNFSF14:CASP8:NFKB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS
GO_bp	GO_INTERLEUKIN_4_PRODUCTION	13	6	0.00026315054453680006	0.046834614560976005	FCER1G:NLRP3:CLECL1:RARA:EPX:NDFIP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_INTERLEUKIN_4_PRODUCTION
GO_bp	GO_T_CELL_DIFFERENTIATION	84	17	0.00026401792305600545	0.046834614560976005	LEPR:LY9:FCER1G:HLX:NLRP3:IL2RA:C10orf54:NKX2-3:ZBTB16:ZBTB1:ERBB2:RARA:BCL2:STK11:CCR9:IL7R:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_T_CELL_DIFFERENTIATION
GO_bp	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	48	12	0.0002782832320351286	0.046834614560976005	HLX:NLRP3:IL2RA:C10orf54:ZBTB16:PPP2R3C:ZBTB1:RARA:CASP8:CCR1:IL7R:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION
GO_bp	GO_LYMPHOCYTE_MIGRATION	29	9	0.00028355377549868163	0.046834614560976005	S1PR1:ECM1:WNK1:KLRC4-KLRK1:KLRK1:CRK:TNFSF14:ITGA4:MYO1G	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_LYMPHOCYTE_MIGRATION
GO_bp	GO_ANTIMICROBIAL_HUMORAL_RESPONSE	29	9	0.00028355377549868163	0.046834614560976005	S100A8:PPP2R3C:LTF:IL8:CXCL6:CXCL3:CXCL2:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ANTIMICROBIAL_HUMORAL_RESPONSE
GO_bp	GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	18	7	0.0002867425381284245	0.046834614560976005	LTF:IL8:CXCL6:CXCL3:CXCL2:DEFA4:DEFA5	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE
GO_bp	GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION	85	17	0.0003063843159952687	0.04895488527315706	FCGR2B:HLX:NLRP3:IL2RA:C10orf54:ZBTB16:PPP2R3C:ZBTB1:ERBB2:IKZF3:RARA:CASP8:CCR1:LTF:IL7R:NDFIP1:IL7	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION
GO_bp	GO_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	223	33	0.0003179462899245392	0.04972138789245453	S1PR1:CERS2:S100A8:USF1:FCER1G:FCGR2B:NLRP3:IL2RA:PIK3AP1:NLRP6:TSPAN32:WNK1:TNFRSF1A:KLRC4-KLRK1:KLRK1:CMKLR1:PPP2R3C:PSMA6:DNASE1:CRK:ADORA2B:TNFSF14:NLRP12:HCK:IL17RA:CCR1:LTF:ANKRD17:IL8:CXCL6:NFKB1:NDFIP1:PDGFRB	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS
GWAScatalog	Monocyte percentage of white cells	121	65	5.304902330433649e-41	9.628397729737075e-38	CSF3R:SLC25A24:ENSA:ADAMTS4:FCGR2B:HLX:PIK3AP1:RRP12:NKX2-3:NLRP6:ZBTB16:LTBR:KLRC1:CMKLR1:FLT3:CEBPE:FAM177A1:PPP2R3C:CSNK1G1:KIAA0101:DPP8:BCL2A1:GLG1:PIGL:KSR1:GSDMB:MPO:BZRAP1:VMP1:SLC9A3R1:BCL2:S1PR4:TNFSF14:NFIX:EPS15L1:LRRC25:KCNN4:MARK4:NLRP12:SERTAD2:ITGA4:DOCK10:GPR35:KIF3B:TMEM189-UBE2V1:TMEM189:IL17RA:GGT5:TSPO:CX3CR1:CYP8B1:RPN1:PCGF3:CXCL6:CXCL2:NFKB1:CSF1R:PDGFRB:MAML1:C6ORF165:C6orf165:BACH2:PLAGL1:KDELR2:MYO1G:S1PR3	
GWAScatalog	Monocyte count	130	54	8.511447217806666e-27	7.724138350159549e-24	SLC2A1:FAM46C:MCL1:ENSA:DARC:C10orf54:RRP12:NKX2-3:NLRP6:TNFRSF1A:KLRC1:POC1B:CMKLR1:FLT3:RCBTB1:CEBPE:EHD4:CSNK1G1:KIAA0101:DPP8:BCL2A1:KSR1:MPO:VMP1:TUBD1:RAB37:CD300LF:SLC9A3R1:BCL2:CNN2:S1PR4:TNFSF14:CLEC4M:NFIX:KCNN4:MARK4:NLRP12:ITGA4:DOCK10:GPR35:IL17RA:GGT5:EMID1:TSPO:TTLL12:CX3CR1:CYP8B1:CCR3:C3orf27:RPN1:CSF1R:PDGFRB:PLAGL1:KDELR2	
GWAScatalog	Granulocyte percentage of myeloid white cells	107	48	1.114504150308734e-25	6.742750109367841e-23	CSF3R:SLC25A24:ENSA:USF1:HLX:RRP12:NKX2-3:NLRP6:ZBTB16:LTBR:KLRC1:POC1B:CMKLR1:FLT3:CEBPE:KIAA0391:KIAA0391:DPP8:BCL2A1:GLG1:PIGL:CSF3:MPO:VMP1:S1PR4:TNFSF14:NFIX:KCNN4:NLRP12:SPRED2:ITGA4:DOCK10:GPR35:KIF3B:TMEM189-UBE2V1:TMEM189:IL17RA:GGT5:CX3CR1:PCGF3:CXCL6:CXCL2:CCDC125:CSF1R:PDGFRB:MAML1:PLAGL1:KDELR2:MYO1G	
GWAScatalog	Lymphocyte percentage of white cells	96	43	4.9536370809792385e-23	2.2477128254943295e-20	CSF3R:LEPR:LEPROT:DARC:LY9:IL2RA:C10orf54:ARHGAP19-SLIT1:CD69:FLT3:KLF12:ZBTB25:EHD4:NLRC5:CRK:MINK1:PIGL:PSMD3:CSF3:BZRAP1:S1PR4:ICAM5:KLF2:EPS15L1:CA11:ITGA4:ALS2CR12:JPH2:CMC1:TBC1D1:CXCL6:CXCL2:ANTXR2:LIN54:NFKB1:IL7R:ADRB2:GJB7:SCML4:DAGLB:KDELR2:GIMAP7:IL7	
