Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_bp	GO_MELANIN_BIOSYNTHETIC_PROCESS	9	5	3.451640595733457e-05	0.023051397003931433	TYR:PMEL:DCT:ASIP:TYRP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MELANIN_BIOSYNTHETIC_PROCESS
GO_bp	GO_SECONDARY_METABOLIC_PROCESS	27	8	3.763493388396969e-05	0.023051397003931433	TYR:PMEL:DCT:CYP1B1:UGT1A7:UGT1A1:ASIP:TYRP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SECONDARY_METABOLIC_PROCESS
GO_bp	GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS	127	18	5.9647526689388995e-05	0.03372379393592378	CREM:SCD:CPT1A:ALDH1A2:OSBPL7:ACSF2:CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:AMACR:TYRP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS
GO_bp	GO_SKIN_DEVELOPMENT	56	11	8.959739100851474e-05	0.04592098817141157	LGR4:ALX4:RELA:SCEL:ZFP36L1:KRT33A:KRT31:FRAS1:MSX2:FOXE1:LHX2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_SKIN_DEVELOPMENT
GO_bp	GO_EPIDERMIS_DEVELOPMENT	76	13	9.371630239063587e-05	0.04592098817141157	LGR4:ALX4:RELA:SCEL:DCT:ZFP36L1:KRT33A:KRT31:ZNF750:WDPCP:MSX2:FOXE1:LHX2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_EPIDERMIS_DEVELOPMENT
GWAScatalog	Blond vs. brown/black hair color	105	47	2.22068585426253e-34	4.030544825486493e-31	PADI3:KCNH1:LGR4:GAB2:GRM5:TYR:TMTC3:KITLG:DCT:ZFP36L1:SLC24A4:KRT33A:SP6:SP2:PDE6G:NOTUM:TBCD:EN1:EPHA4:PAX3:BCAS1:KIAA0930:CHL1:MITF:DIRC2:ATP1B3:FRAS1:ARHGAP24:RPL34:ADAMTS12:NDUFS4:ZFYVE16:MSX2:IRF4:EXOC2:CLIC5:EZR:FZD1:PEBP4:AP3M2:SNX16:DOCK8:ERMP1:KIAA2026:TYRP1:FOXE1:LHX2	
GWAScatalog	Hair color	29	15	1.0232400869827272e-12	9.28590378936825e-10	GAB2:GRM5:TYR:KITLG:DCT:SLC24A4:SP6:SP2:EPHA4:ASIP:BCAS1:IRF4:EZR:TYRP1:LHX2	
GWAScatalog	Brown vs. black hair color	30	13	5.979940184613428e-10	3.6178638116911236e-07	GAB2:TYR:TMTC3:KITLG:SLC24A4:KRT31:SP6:EPHA4:IRF4:EXOC2:EZR:SNX16:C9orf66	
GWAScatalog	Total bilirubin levels	18	10	2.893142149887803e-09	9.383920247664816e-07	SCARB1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	
GWAScatalog	Hair greying	18	10	2.893142149887803e-09	9.383920247664816e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:IRF4	
GWAScatalog	Total bilirubin levels in HIV-1 infection	14	9	3.102122395922253e-09	9.383920247664816e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	
GWAScatalog	Tanning	9	6	1.190654044278876e-06	0.0003087195843380228	GRM5:TYR:ASIP:PPARGC1B:IRF4:EXOC2	
GWAScatalog	Nevus count	6	5	1.8658144961234822e-06	0.00042330666380801504	KITLG:CYP1B1:PPARGC1B:IRF4:DOCK8	
GWAScatalog	Skin pigmentation	12	6	1.1502634690538662e-05	0.0023196979959252966	GRM5:TYR:ATP8B4:ASIP:IRF4:TYRP1	
GWAScatalog	Freckles	8	5	1.6002099339120358e-05	0.0029043810300503447	TYR:ASIP:PPARGC1B:IRF4:EXOC2	
GWAScatalog	Serum metabolite levels	49	11	2.405141451968431e-05	0.003968483395747911	HPS5:GTF2H1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	
GWAScatalog	Low tan response	15	6	5.473733955887525e-05	0.008279022608279882	TYR:DCT:ASIP:PPARGC1B:IRF4:TYRP1	
GWAScatalog	Vitamin D levels (dietary vitamin D intake interaction)	3	3	0.00012940710642261508	0.018067222935157414	DHCR7:NADSYN1:AMDHD1	
GWAScatalog	Skin pigmentation (conditioned on rs1426654 and rs35397)	7	4	0.00020110526400164455	0.02433373694419899	GRM5:GABRG3:APBA2:FAM189A1	
GWAScatalog	Eye color traits	7	4	0.00020110526400164455	0.02433373694419899	NPLOC4:HGS:IRF4:TYRP1	
GWAScatalog	Adolescent idiopathic scoliosis	13	5	0.0002979234241455	0.03180770675435779	EPHA4:PAX3:CHL1:MAGI1:TNIK	
GWAScatalog	Non-melanoma skin cancer	13	5	0.0002979234241455	0.03180770675435779	TYR:ASIP:IRF4:EXOC2:RGS22	
GWAScatalog	Vitamin D levels	14	5	0.00044438640543970444	0.04480896254850353	DHCR7:NADSYN1:AMDHD1:HAL:PAX3	
Chemical_and_Genetic_pertubation	NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	117	22	5.833325570470924e-08	0.0001926164103369499	SP2:PRR15L:CDK5RAP3:XYLT2:ACSF2:CHAD:H3F3B:UNK:ACTG1:C17orf70:NPLOC4:PDE6G:CCDC137:ARL16:HGS:MRPL12:SLC25A10:SLC25A10:NOTUM:RAC3:RFNG:TBCD:ZNF750	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON
Chemical_and_Genetic_pertubation	NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	66	13	1.9773346616318853e-05	0.03264579526354243	VWCE:CYB561A3:TMEM138:CPT1A:MRPL21:IGHMBP2:MRGPRD:MRGPRF:DHCR7:NADSYN1:KCTD21:GAB2:NARS2	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON
Cancer_modules	MODULE_335	5	4	3.1165547857636614e-05	0.013432351126641382	TYR:PMEL:DCT:TYRP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_335
Positional_gene_sets	chr17q25	49	16	8.833476495364646e-10	2.641209472114029e-07	H3F3B:UNK:ACTG1:C17orf70:NPLOC4:PDE6G:CCDC137:ARL16:HGS:MRPL12:SLC25A10:SLC25A10:NOTUM:RAC3:RFNG:TBCD:ZNF750	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr17q25
Positional_gene_sets	chr11q14	22	10	3.567844360773465e-08	5.33392731935633e-06	KCTD21:GAB2:NARS2:CTSC:GRM5:TYR:TRIM77:TRIM49D1:NAALAD2:CHORDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr11q14
Positional_gene_sets	chr2q37	35	10	5.632692666902475e-06	0.0004489080358095579	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:ASB1	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr2q37
Positional_gene_sets	chr12q21	11	6	6.005458673037563e-06	0.0004489080358095579	MGAT4C:C12orf50:C12orf29:CEP290:TMTC3:KITLG	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr12q21
Positional_gene_sets	chr6p25	5	4	3.1165547857636614e-05	0.0018636997618866696	IRF4:EXOC2:HUS1B:SLC22A23	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr6p25
Positional_gene_sets	chr5p13	17	6	0.00012417669700461888	0.006188138734063507	ADAMTS12:RXFP3:AMACR:RP11-1084J3.4:C1QTNF3:RAI14	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr5p13
Positional_gene_sets	chr9p24	18	6	0.00017842068029376578	0.007621111915405139	C9orf66:DOCK8:KIAA1432:ERMP1:KIAA2026:MLANA	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr9p24
Positional_gene_sets	chr5p15	10	4	0.0010684818533034895	0.03993450926721792	C5orf55:EXOC3:SLC9A3:CTNND2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr5p15
Wikipathways	Glucuronidation	10	9	1.855230112350971e-11	1.0073899510065773e-08	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.wikipathways.org/instance/WP698_r106827
Wikipathways	Codeine and Morphine Metabolism	7	6	1.0820928866029248e-07	2.9378821871269407e-05	UGT1A8:UGT1A10:UGT1A9:UGT1A6:UGT1A3:UGT1A1	http://www.wikipathways.org/instance/WP1604_r106699
Wikipathways	Aryl Hydrocarbon Receptor Pathway	25	9	1.931456820336853e-06	0.00034959368448097037	SLC7A5:CYP1B1:UGT1A8:UGT1A9:UGT1A7:UGT1A6:UGT1A4:UGT1A3:AHR	http://www.wikipathways.org/instance/WP2873_r106304
Wikipathways	Estrogen metabolism	8	5	1.6002099339120358e-05	0.0021722849852855884	CYP1B1:UGT1A8:UGT1A9:UGT1A6:UGT1A3	http://www.wikipathways.org/instance/WP697_r106826
Wikipathways	Metapathway biotransformation Phase I and II	33	9	2.5484644446035265e-05	0.0027676323868394298	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3	http://www.wikipathways.org/instance/WP702_r106643
Wikipathways	Pregnane X Receptor pathway	11	5	0.00011632973580703918	0.010527841090537046	UGT1A8:UGT1A9:UGT1A6:UGT1A4:UGT1A3	http://www.wikipathways.org/instance/WP2876_r106535
Wikipathways	Tamoxifen metabolism	8	4	0.00038620842866553403	0.02995873953791214	CYP1B1:UGT1A10:UGT1A4:UGT1A1	http://www.wikipathways.org/instance/WP691_r106824
Wikipathways	Constitutive Androstane Receptor Pathway	14	5	0.00044438640543970444	0.03016272726921994	UGT1A8:UGT1A9:UGT1A6:UGT1A4:UGT1A3	http://www.wikipathways.org/instance/WP2875_r106366
GO_mf	GO_GLUCURONOSYLTRANSFERASE_ACTIVITY	13	9	1.158892787346346e-09	1.9063786351847391e-06	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_GLUCURONOSYLTRANSFERASE_ACTIVITY
GO_mf	GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY	36	13	8.773089438557897e-09	7.215866063213869e-06	MGAT4C:XYLT2:RFNG:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:GCNT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_UDP_GLYCOSYLTRANSFERASE_ACTIVITY
GO_mf	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS	52	15	2.063513081657935e-08	1.1314930064424345e-05	MGAT4C:TMTC3:XYLT2:RFNG:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:OSTC:GCNT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS
GO_mf	GO_TRANSFERASE_ACTIVITY_TRANSFERRING_GLYCOSYL_GROUPS	65	16	8.218699312869473e-08	3.37994009241757e-05	MGAT4C:TMTC3:XYLT2:RFNG:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:PARP14:OSTC:GCNT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_TRANSFERASE_ACTIVITY_TRANSFERRING_GLYCOSYL_GROUPS
GO_mf	GO_ISOPRENOID_BINDING	10	6	2.8504748058239755e-06	0.000937806211116088	ALDH1A2:UGT1A8:UGT1A9:UGT1A7:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_ISOPRENOID_BINDING
GO_mf	GO_RETINOIC_ACID_BINDING	7	5	6.259827514809567e-06	0.0017162360436436231	UGT1A8:UGT1A9:UGT1A7:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/GO_RETINOIC_ACID_BINDING
Curated_gene_sets	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	9	9	1.9407170672661482e-12	1.0675884587031082e-08	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
Curated_gene_sets	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	10	9	1.855230112350971e-11	5.102810424021346e-08	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
Curated_gene_sets	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	14	10	7.932078257238022e-11	1.3414765907905898e-07	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
Curated_gene_sets	REACTOME_GLUCURONIDATION	11	9	9.754419856684892e-11	1.3414765907905898e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUCURONIDATION
Curated_gene_sets	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	12	9	3.7299919094676344e-10	4.1037370987962915e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
Curated_gene_sets	KEGG_RETINOL_METABOLISM	16	10	5.796268089662419e-10	5.314211793538828e-07	ALDH1A2:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RETINOL_METABOLISM
Curated_gene_sets	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	13	9	1.158892787346346e-09	9.107241747417499e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DRUG_METABOLISM_CYTOCHROME_P450
Curated_gene_sets	KEGG_STARCH_AND_SUCROSE_METABOLISM	15	9	7.414165534809802e-09	4.531702734109858e-06	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_STARCH_AND_SUCROSE_METABOLISM
Curated_gene_sets	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	15	9	7.414165534809802e-09	4.531702734109858e-06	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DRUG_METABOLISM_OTHER_ENZYMES
Curated_gene_sets	KEGG_STEROID_HORMONE_BIOSYNTHESIS	22	10	3.567844360773465e-08	1.962671182861483e-05	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_STEROID_HORMONE_BIOSYNTHESIS
Curated_gene_sets	NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON	117	22	5.833325570470924e-08	2.765785853422377e-05	SP2:PRR15L:CDK5RAP3:XYLT2:ACSF2:CHAD:H3F3B:UNK:ACTG1:C17orf70:NPLOC4:PDE6G:CCDC137:ARL16:HGS:MRPL12:SLC25A10:SLC25A10:NOTUM:RAC3:RFNG:TBCD:ZNF750	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_17Q21_Q25_AMPLICON
Curated_gene_sets	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	23	10	6.033344890214239e-08	2.765785853422377e-05	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:AHCY	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS
Curated_gene_sets	REACTOME_BIOLOGICAL_OXIDATIONS	48	12	3.0365870946696925e-06	0.0012849435082906138	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:AHCY:AHR	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BIOLOGICAL_OXIDATIONS
Curated_gene_sets	NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON	66	13	1.9773346616318853e-05	0.007769512838312144	VWCE:CYB561A3:TMEM138:CPT1A:MRPL21:IGHMBP2:MRGPRD:MRGPRF:DHCR7:NADSYN1:KCTD21:GAB2:NARS2	http://www.gsea-msigdb.org/gsea/msigdb/cards/NIKOLSKY_BREAST_CANCER_11Q12_Q14_AMPLICON
Computational_gene_sets	MODULE_335	5	4	3.1165547857636614e-05	0.026740040061852214	TYR:PMEL:DCT:TYRP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_335
KEGG	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	9	9	1.9407170672661482e-12	3.609733745115035e-10	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
KEGG	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	10	9	1.855230112350971e-11	1.725364004486403e-09	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
KEGG	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	14	10	7.932078257238022e-11	4.9178885194875735e-09	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
KEGG	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	12	9	3.7299919094676344e-10	1.7344462379024498e-08	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM
KEGG	KEGG_RETINOL_METABOLISM	16	10	5.796268089662419e-10	2.15621172935442e-08	ALDH1A2:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_RETINOL_METABOLISM
KEGG	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	13	9	1.158892787346346e-09	3.592567640773673e-08	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DRUG_METABOLISM_CYTOCHROME_P450
KEGG	KEGG_STARCH_AND_SUCROSE_METABOLISM	15	9	7.414165534809802e-09	1.7237934868432787e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_STARCH_AND_SUCROSE_METABOLISM
KEGG	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	15	9	7.414165534809802e-09	1.7237934868432787e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_DRUG_METABOLISM_OTHER_ENZYMES
KEGG	KEGG_STEROID_HORMONE_BIOSYNTHESIS	22	10	3.567844360773465e-08	7.37354501226516e-07	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_STEROID_HORMONE_BIOSYNTHESIS
KEGG	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	8	4	0.00038620842866553403	0.007183476773178933	SLC25A10:SLC25A10:MDH1:ATP1B3:SLC9A3	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION
Reactome	REACTOME_GLUCURONIDATION	11	9	9.754419856684892e-11	1.4621875365170654e-07	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUCURONIDATION
Reactome	REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS	23	10	6.033344890214239e-08	4.521991995215573e-05	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:AHCY	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS
Reactome	REACTOME_BIOLOGICAL_OXIDATIONS	48	12	3.0365870946696925e-06	0.001517281351636623	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1:AHCY:AHR	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_BIOLOGICAL_OXIDATIONS
Canonical_Pathways	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	9	9	1.9407170672661482e-12	4.26763683091826e-09	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS
Canonical_Pathways	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	10	9	1.855230112350971e-11	2.0398255085298928e-08	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
Canonical_Pathways	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	14	10	7.932078257238022e-11	5.3624923162125194e-08	CYP1B1:UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
Canonical_Pathways	REACTOME_GLUCURONIDATION	11	9	9.754419856684892e-11	5.3624923162125194e-08	UGT1A8:UGT1A10:UGT1A9:UGT1A7:UGT1A6:UGT1A5:UGT1A4:UGT1A3:UGT1A1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_GLUCURONIDATION
