Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
GWAScatalog	Diastolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	27	10	2.889129671132039e-10	5.243770353104651e-08	MTHFR:CLCN6:C10orf107:ADRB1:ARHGAP42:TMEM133:ATP2B1:CSK:FURIN:FES:GUCY1A3	
GWAScatalog	Mean arterial pressure x alcohol consumption (light vs heavy) interaction (2df test)	28	10	4.4034170569557054e-10	7.265638143976913e-08	CLCN6:C10orf107:ADRB1:ARHGAP42:TMEM133:ATP2B1:CSK:LMAN1L:FES:SLC4A7:GUCY1A3	
GWAScatalog	Mean arterial pressure x alcohol consumption interaction (2df test)	48	12	7.92954926465024e-10	1.1993443262783488e-07	CLCN6:NPPB:C10orf107:ADRB1:LRRC10B:ARHGAP42:TMEM133:ATP2B1:LMAN1L:FURIN:FES:SLC4A7:GUCY1A3	
GWAScatalog	Medication use (diuretics)	60	13	1.0274493112192078e-09	1.4344773075868172e-07	CLCN6:C10orf107:ADRB1:WT1:ARHGAP42:TMEM133:ATP2B1:CSK:FES:SLC2A4:SLC4A7:ENPEP:USP38:GUCY1A3	
GWAScatalog	Diastolic blood pressure x smoking status (ever vs never) interaction (2df test)	58	11	9.394355764200082e-08	1.2179111222873677e-05	MTHFR:CLCN6:NPPA:NPPB:ADRB1:TNNT3:ATP2B1:SCAMP5:UMOD:SLC2A4:SLC4A7	
GWAScatalog	Systolic blood pressure x alcohol consumption interaction (2df test)	63	11	2.294115980085321e-07	2.775880335903238e-05	C1orf167:AGT:C10orf107:ADRB1:ARHGAP42:TMEM133:ATP2B1:LMAN1L:FURIN:FES:SLC4A7:GUCY1A3	
GWAScatalog	Blood pressure	56	10	6.74683237239056e-07	7.653437972430542e-05	MTHFR:NPPB:C10orf107:ADRB1:ATP2B1:CSK:FES:SLC4A7:ENPEP:GUCY1A3	
GWAScatalog	Medication use (calcium channel blockers)	57	10	8.017016224075809e-07	8.083824692609773e-05	MTHFR:C10orf107:ARHGAP42:TMEM133:ATP2B1:FES:UMOD:ENPEP:USP38:GUCY1A3:PRDM6	
GWAScatalog	Systolic blood pressure x smoking status (ever vs never) interaction (2df test)	57	10	8.017016224075809e-07	8.083824692609773e-05	MTHFR:CLCN6:NPPA:NPPB:ADRB1:TNNT3:ATP2B1:SCAMP5:SLC2A4:SLC4A7	
GWAScatalog	Systolic blood pressure x smoking status (current vs non-current) interaction (2df test)	62	10	1.8024563550219463e-06	0.00016193903362068466	MTHFR:CLCN6:NPPA:NPPB:ADRB1:TNNT3:ATP2B1:SCAMP5:SLC2A4:SLC4A7	
GWAScatalog	Diastolic blood pressure x smoking status (current vs non-current) interaction (2df test)	62	10	1.8024563550219463e-06	0.00016193903362068466	MTHFR:CLCN6:NPPA:NPPB:ADRB1:TNNT3:ATP2B1:SCAMP5:SLC2A4:SLC4A7	
GWAScatalog	Pulse pressure x alcohol consumption interaction (2df test)	26	7	1.8736747691649463e-06	0.00016193903362068466	C1orf167:CLCN6:NPPB:TNNT3:ATP2B1:FES:SLC4A7	
GWAScatalog	Systolic blood pressure x alcohol consumption (light vs heavy) interaction (2df test)	28	7	3.2395063913195975e-06	0.0002672592772838668	CLCN6:ADRB1:ATP2B1:CSK:LMAN1L:FURIN:SLC4A7	
GWAScatalog	Tuberculosis	22	6	9.831118298157516e-06	0.00077580346570243	MTHFR:CLCN6:NPPA:NPPB:WT1:GNAO1	
GWAScatalog	Caffeine consumption	9	4	3.8030713186356915e-05	0.0028760726847182417	CYP1A2:CSK:LMAN1L:SCAMP5	
GWAScatalog	Coronary artery disease	234	17	3.974622477186208e-05	0.002885575918437187	MTHFR:CLCN6:AGT:ARHGAP42:TMEM133:CWF19L2:ATP2B1:FURIN:FES:ZBTB46:FGD5:MRAS:ARHGEF26:BMPR1B:GUCY1A3:PRDM6:FHL5:C1GALT1	
GWAScatalog	Medication use (beta blocking agents)	30	6	6.674299394048702e-05	0.00465917438469169	CLCN6:C10orf107:ARHGAP42:TMEM133:CSK:FES:SLC4A7	
GWAScatalog	Metabolite levels (MHPG)	6	3	0.00026551109291393215	0.017848245690325438	TCHP:GIT2:ANKRD13A	
GWAScatalog	Alcoholic chronic pancreatitis	16	4	0.00048138444339758645	0.03120402731309355	DDI2:RSC1A1:PLEKHM2:MCPH1	
GWAScatalog	Offspring birth weight	100	9	0.0006448938029373138	0.04036145697693878	MTHFR:ADRB1:WT1:CSK:FURIN:FES:SLC2A4:FGD5:ZFHX4	
Positional_gene_sets	chr1p36	86	10	3.637478733079654e-05	0.005700173621630166	PHF13:DNAJC11:C1orf167:MTHFR:CLCN6:NPPA:NPPB:DDI2:RSC1A1:PLEKHM2	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr1p36
Positional_gene_sets	chr10q21	17	5	3.8128251649700107e-05	0.005700173621630166	BICC1:C10orf107:DNAJC12:SIRT1:HERC4	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr10q21
Positional_gene_sets	chr5q12	13	4	0.00020011055996601784	0.019944352476613112	KIF2A:IPO11:LRRC70:RGS7BP	http://www.gsea-msigdb.org/gsea/msigdb/cards/chr5q12
microRNA_targets	AAAGGGA_MIR204_MIR211	78	9	9.66526248613075e-05	0.021360230094348953	PHF13:SGIP1:SIRT1:TAF5:ATP2B1:ANKRD13A:CTDNEP1:RAB1A:CCNT2	http://www.gsea-msigdb.org/gsea/msigdb/cards/AAAGGGA_MIR204_MIR211
