"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"37","GO:0046907",0.0345751805566056,0.659852216748768,33.5077452667814,24,314,"intracellular transport"
"38","GO:0006633",0.0371195484163875,0,3.09466437177281,0,29,"fatty acid biosynthetic process"
"39","GO:0032635",0.0371195484163875,0,3.09466437177281,0,29,"interleukin-6 production"
"40","GO:0070647",0.037248938931575,0.559589204681156,18.1411359724613,11,170,"protein modification by small protein conjugation or removal"
"41","GO:0022409",0.0383232377383197,0.350903790087464,7.79001721170396,3,73,"positive regulation of cell-cell adhesion"
"42","GO:0001819",0.0398394763320957,0.438736227266693,10.4578313253012,5,98,"positive regulation of cytokine production"
"43","GO:0002449",0.0398796112448885,0.287976037655113,6.2960413080895,2,59,"lymphocyte mediated immunity"
"44","GO:0043112",0.0398796112448885,0.287976037655113,6.2960413080895,2,59,"receptor metabolic process"
"45","GO:0022607",0.039908909001957,0.728721614802355,54.1032702237522,43,507,"cellular component assembly"
"46","GO:0030217",0.0414584214945016,0.356166814551908,7.68330464716007,3,72,"T cell differentiation"
"47","GO:0002367",0.0416144937324344,0,2.98795180722892,0,28,"cytokine production involved in immune response"
"48","GO:0016064",0.0416144937324344,0,2.98795180722892,0,28,"immunoglobulin mediated immune response"
"49","GO:0019724",0.0416144937324344,0,2.98795180722892,0,28,"B cell mediated immunity"
"50","GO:1903322",0.0416144937324344,0,2.98795180722892,0,28,"positive regulation of protein modification by small protein conjugation or removal"
"51","GO:0045619",0.0422840496613687,0.191413237924866,4.69535283993115,1,44,"regulation of lymphocyte differentiation"
"52","GO:0002697",0.042692193767175,0.443728752907497,10.3511187607573,5,97,"regulation of immune effector process"
"53","GO:0046649",0.0439609830036359,0.571243102888673,17.8209982788296,11,167,"lymphocyte activation"
"54","GO:0002696",0.0442886613609987,0.409016393442623,8.96385542168675,4,84,"positive regulation of leukocyte activation"
"55","GO:0021543",0.0465140525166696,0.196067090803933,4.58864027538726,1,43,"pallium development"
"56","GO:1902107",0.0465140525166696,0.196067090803933,4.58864027538726,1,43,"positive regulation of leukocyte differentiation"
"57","GO:0006575",0.0466512894599326,0,2.88123924268503,0,27,"cellular modified amino acid metabolic process"
"58","GO:0007033",0.0466512894599326,0,2.88123924268503,0,27,"vacuole organization"
"59","GO:0032675",0.0466512894599326,0,2.88123924268503,0,27,"regulation of interleukin-6 production"
"60","GO:0002274",0.0469266637983811,0.545744082932617,15.2598967297762,9,143,"myeloid leukocyte activation"
"61","GO:0002703",0.0472780288389585,0.298743532889874,6.08261617900172,2,57,"regulation of leukocyte mediated immunity"
"62","GO:0050727",0.0476197726693784,0.414401328076364,8.85714285714286,4,83,"regulation of inflammatory response"
"63","GO:0050778",0.0490022877782434,0.579264617239301,17.6075731497418,11,165,"positive regulation of immune response"
