"","GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term"
"36","GO:1902679",0.00395302292898474,1.87923273313625,17.7379518072289,29,273,"negative regulation of RNA biosynthetic process"
"37","GO:1903507",0.00395302292898474,1.87923273313625,17.7379518072289,29,273,"negative regulation of nucleic acid-templated transcription"
"38","GO:0002501",0.00419549176349948,Inf,0.129948364888124,2,2,"peptide antigen assembly with MHC protein complex"
"39","GO:0002580",0.00419549176349948,Inf,0.129948364888124,2,2,"regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"40","GO:0002581",0.00419549176349948,Inf,0.129948364888124,2,2,"negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"41","GO:0002586",0.00419549176349948,Inf,0.129948364888124,2,2,"regulation of antigen processing and presentation of peptide antigen via MHC class II"
"42","GO:0002587",0.00419549176349948,Inf,0.129948364888124,2,2,"negative regulation of antigen processing and presentation of peptide antigen via MHC class II"
"43","GO:0002876",0.00419549176349948,Inf,0.129948364888124,2,2,"positive regulation of chronic inflammatory response to antigenic stimulus"
"44","GO:0015838",0.00419549176349948,Inf,0.129948364888124,2,2,"amino-acid betaine transport"
"45","GO:0015879",0.00419549176349948,Inf,0.129948364888124,2,2,"carnitine transport"
"46","GO:1902231",0.00419549176349948,Inf,0.129948364888124,2,2,"positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage"
"47","GO:1902603",0.00419549176349948,Inf,0.129948364888124,2,2,"carnitine transmembrane transport"
"48","GO:0030261",0.00465117544395432,5.69020021074816,1.16953528399312,5,18,"chromosome condensation"
"49","GO:0000122",0.00475084223104019,1.98953993055556,13.1897590361446,23,203,"negative regulation of transcription by RNA polymerase II"
"50","GO:0048002",0.00504045393790686,2.95091086079822,3.96342512908778,10,61,"antigen processing and presentation of peptide antigen"
"51","GO:0002429",0.00520716754133588,2.42120106171201,6.62736660929432,14,102,"immune response-activating cell surface receptor signaling pathway"
"52","GO:0002757",0.00520716754133588,2.42120106171201,6.62736660929432,14,102,"immune response-activating signal transduction"
"53","GO:0051276",0.00620177516809008,1.86532110091743,15.8537005163511,26,244,"chromosome organization"
"54","GO:0002478",0.00690729207349752,2.99718309859155,3.50860585197935,9,54,"antigen processing and presentation of exogenous peptide antigen"
"55","GO:0002719",0.00775248527544843,10.9915540540541,0.454819277108434,3,7,"negative regulation of cytokine production involved in immune response"
"56","GO:0140353",0.00775248527544843,10.9915540540541,0.454819277108434,3,7,"lipid export from cell"
"57","GO:0002495",0.00776675712079091,4.04576802507837,1.81927710843373,6,28,"antigen processing and presentation of peptide antigen via MHC class II"
"58","GO:0002504",0.00776675712079091,4.04576802507837,1.81927710843373,6,28,"antigen processing and presentation of peptide or polysaccharide antigen via MHC class II"
"59","GO:0019886",0.00776675712079091,4.04576802507837,1.81927710843373,6,28,"antigen processing and presentation of exogenous peptide antigen via MHC class II"
"60","GO:0019884",0.00781017260709449,2.93064911206369,3.57358003442341,9,55,"antigen processing and presentation of exogenous antigen"
"61","GO:0019882",0.00799046185358879,2.73114119922631,4.22332185886403,10,65,"antigen processing and presentation"
"62","GO:0051253",0.00818507587351922,1.7643601474139,18.6475903614458,29,287,"negative regulation of RNA metabolic process"
"63","GO:0006325",0.00820209030883106,1.97396750831865,11.4354561101549,20,176,"chromatin organization"
"64","GO:0002698",0.00927899658905819,3.86806596701649,1.8842512908778,6,29,"negative regulation of immune effector process"
"65","GO:0009755",0.00944372672562944,3.06114398422091,3.05378657487091,8,47,"hormone-mediated signaling pathway"
"66","GO:0040029",0.00944372672562944,3.06114398422091,3.05378657487091,8,47,"regulation of gene expression, epigenetic"
"67","GO:0002455",0.0102622433998724,5.88571428571429,0.909638554216867,4,14,"humoral immune response mediated by circulating immunoglobulin"
"68","GO:2000113",0.0104667834593205,1.71119459053343,19.8171256454389,30,305,"negative regulation of cellular macromolecule biosynthetic process"
"69","GO:0002483",0.0118180561618151,8.78918918918919,0.519793459552496,3,8,"antigen processing and presentation of endogenous peptide antigen"
"70","GO:0019883",0.0118180561618151,8.78918918918919,0.519793459552496,3,8,"antigen processing and presentation of endogenous antigen"
"71","GO:0019885",0.0118180561618151,8.78918918918919,0.519793459552496,3,8,"antigen processing and presentation of endogenous peptide antigen via MHC class I"
"72","GO:0036296",0.0118180561618151,8.78918918918919,0.519793459552496,3,8,"response to increased oxygen levels"
"73","GO:0050687",0.0118180561618151,8.78918918918919,0.519793459552496,3,8,"negative regulation of defense response to virus"
"74","GO:0070734",0.0118180561618151,8.78918918918919,0.519793459552496,3,8,"histone H3-K27 methylation"
"75","GO:0002396",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"MHC protein complex assembly"
"76","GO:0002428",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"antigen processing and presentation of peptide antigen via MHC class Ib"
"77","GO:0002476",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"antigen processing and presentation of endogenous peptide antigen via MHC class Ib"
"78","GO:0002678",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"positive regulation of chronic inflammatory response"
"79","GO:0002725",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"negative regulation of T cell cytokine production"
"80","GO:0002874",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"regulation of chronic inflammatory response to antigenic stimulus"
"81","GO:0002925",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"positive regulation of humoral immune response mediated by circulating immunoglobulin"
"82","GO:0015747",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"urate transport"
"83","GO:0034975",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"protein folding in endoplasmic reticulum"
"84","GO:0036500",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"ATF6-mediated unfolded protein response"
"85","GO:0071455",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"cellular response to hyperoxia"
"86","GO:0098532",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"histone H3-K27 trimethylation"
"87","GO:1990961",0.012048035779076,29.1543624161074,0.194922547332186,2,3,"xenobiotic detoxification by transmembrane export across the plasma membrane"
"88","GO:0010629",0.0122781578310827,1.59695189129636,27.8089500860585,39,428,"negative regulation of gene expression"
"89","GO:0002449",0.0123490677792076,2.69112676056338,3.83347676419966,9,59,"lymphocyte mediated immunity"
"90","GO:0006955",0.012759433692872,1.59196428571429,27.8739242685026,39,429,"immune response"
"91","GO:0002764",0.0128281662407141,2.14082430140824,7.342082616179,14,113,"immune response-regulating signaling pathway"
"92","GO:0002768",0.0128281662407141,2.14082430140824,7.342082616179,14,113,"immune response-regulating cell surface receptor signaling pathway"
"93","GO:0002682",0.0129213362464351,1.64345097618537,22.6759896729776,33,349,"regulation of immune system process"
"94","GO:0045934",0.0137151745035791,1.68249131574136,19.3623063683305,29,298,"negative regulation of nucleobase-containing compound metabolic process"
"95","GO:0010558",0.0143247424284773,1.66256374186742,20.2719449225473,30,312,"negative regulation of macromolecule biosynthetic process"
"96","GO:0050852",0.0152475385175321,2.58518418201517,3.96342512908778,9,61,"T cell receptor signaling pathway"
"97","GO:0060964",0.0168529073632658,4.90022675736961,1.03958691910499,4,16,"regulation of gene silencing by miRNA"
"98","GO:0002701",0.0168924129157835,7.32094594594595,0.584767641996558,3,9,"negative regulation of production of molecular mediator of immune response"
"99","GO:0032201",0.0168924129157835,7.32094594594595,0.584767641996558,3,9,"telomere maintenance via semi-conservative replication"
"100","GO:2001251",0.0174507596456932,3.28888888888889,2.14414802065404,6,33,"negative regulation of chromosome organization"
"101","GO:0050851",0.0177088746474386,2.3753236519194,4.74311531841652,10,73,"antigen receptor-mediated signaling pathway"
"102","GO:0006412",0.0179715064783032,2.17387535754529,6.17254733218589,12,95,"translation"
"103","GO:0043604",0.0196587608838215,2.01265206812652,7.73192771084337,14,119,"amide biosynthetic process"
"104","GO:0001960",0.0209485563575698,4.52119309262166,1.10456110154905,4,17,"negative regulation of cytokine-mediated signaling pathway"
"105","GO:0002920",0.0209485563575698,4.52119309262166,1.10456110154905,4,17,"regulation of humoral immune response"
"106","GO:0060147",0.0209485563575698,4.52119309262166,1.10456110154905,4,17,"regulation of posttranscriptional gene silencing"
"107","GO:0060966",0.0209485563575698,4.52119309262166,1.10456110154905,4,17,"regulation of gene silencing by RNA"
"108","GO:0031327",0.0217722962427281,1.59713574097136,20.921686746988,30,322,"negative regulation of cellular biosynthetic process"
"109","GO:0043043",0.0225456864951389,2.0950309519826,6.36746987951807,12,98,"peptide biosynthetic process"
"110","GO:0030866",0.022999489729893,6.27220077220077,0.64974182444062,3,10,"cortical actin cytoskeleton organization"
"111","GO:0031640",0.022999489729893,6.27220077220077,0.64974182444062,3,10,"killing of cells of other organism"
"112","GO:0032800",0.022999489729893,6.27220077220077,0.64974182444062,3,10,"receptor biosynthetic process"
"113","GO:0060252",0.022999489729893,6.27220077220077,0.64974182444062,3,10,"positive regulation of glial cell proliferation"
"114","GO:1900026",0.022999489729893,6.27220077220077,0.64974182444062,3,10,"positive regulation of substrate adhesion-dependent cell spreading"
"115","GO:0002439",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"chronic inflammatory response to antigenic stimulus"
"116","GO:0002475",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"antigen processing and presentation via MHC class Ib"
"117","GO:0002676",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"regulation of chronic inflammatory response"
"118","GO:0002863",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"positive regulation of inflammatory response to antigenic stimulus"
"119","GO:0006297",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"nucleotide-excision repair, DNA gap filling"
"120","GO:0010804",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"negative regulation of tumor necrosis factor-mediated signaling pathway"
"121","GO:0030730",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"sequestering of triglyceride"
"122","GO:0035933",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"glucocorticoid secretion"
"123","GO:0046415",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"urate metabolic process"
"124","GO:0046596",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"regulation of viral entry into host cell"
"125","GO:0060123",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"regulation of growth hormone secretion"
"126","GO:0090383",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"phagosome acidification"
"127","GO:2000810",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"regulation of bicellular tight junction assembly"
"128","GO:2000849",0.0230706934278259,14.5704697986577,0.259896729776248,2,4,"regulation of glucocorticoid secretion"
"129","GO:0060333",0.0234384740999961,3.50945857795173,1.68932874354561,5,26,"interferon-gamma-mediated signaling pathway"
"130","GO:0010468",0.0248997427022262,1.41594399277326,57.1123063683305,69,879,"regulation of gene expression"
"131","GO:0014009",0.025604950904317,4.19630709426628,1.16953528399312,4,18,"glial cell proliferation"
"132","GO:0060761",0.025604950904317,4.19630709426628,1.16953528399312,4,18,"negative regulation of response to cytokine stimulus"
"133","GO:0006259",0.028398777356919,1.78757255389718,10.460843373494,17,161,"DNA metabolic process"
"134","GO:0051168",0.0295779245743449,2.85917686318131,2.40404475043029,6,37,"nuclear export"
"135","GO:0033572",0.0301450863047424,5.48564189189189,0.714716006884682,3,11,"transferrin transport"
"136","GO:0045824",0.0301450863047424,5.48564189189189,0.714716006884682,3,11,"negative regulation of innate immune response"
"137","GO:0070830",0.0301450863047424,5.48564189189189,0.714716006884682,3,11,"bicellular tight junction assembly"
"138","GO:2001238",0.0301450863047424,5.48564189189189,0.714716006884682,3,11,"positive regulation of extrinsic apoptotic signaling pathway"
"139","GO:0050766",0.0308364283508534,3.91473922902494,1.23450946643718,4,19,"positive regulation of phagocytosis"
"140","GO:1901264",0.0308364283508534,3.91473922902494,1.23450946643718,4,19,"carbohydrate derivative transport"
"141","GO:0009890",0.0308560820457437,1.54196754619588,21.5064543889845,30,331,"negative regulation of biosynthetic process"
"142","GO:0015672",0.0317440618991611,2.1306990881459,5.19793459552496,10,80,"monovalent inorganic cation transport"
"143","GO:0001959",0.0329075541606383,2.52777777777778,3.11876075731497,7,48,"regulation of cytokine-mediated signaling pathway"
"144","GO:0006959",0.0363710471137215,2.46643518518519,3.18373493975904,7,49,"humoral immune response"
"145","GO:0060759",0.0363710471137215,2.46643518518519,3.18373493975904,7,49,"regulation of response to cytokine stimulus"
"146","GO:0002683",0.0365055018736933,1.93084242283592,6.82228915662651,12,105,"negative regulation of immune system process"
"147","GO:0014015",0.0366526170239251,3.66836734693878,1.29948364888124,4,20,"positive regulation of gliogenesis"
"148","GO:0002923",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"regulation of humoral immune response mediated by circulating immunoglobulin"
"149","GO:0006817",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"phosphate ion transport"
"150","GO:0010612",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"regulation of cardiac muscle adaptation"
"151","GO:0015697",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"quaternary ammonium group transport"
"152","GO:0035929",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"steroid hormone secretion"
"153","GO:0035930",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"corticosteroid hormone secretion"
"154","GO:0048147",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"negative regulation of fibroblast proliferation"
"155","GO:0051574",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"positive regulation of histone H3-K9 methylation"
"156","GO:1903242",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"regulation of cardiac muscle hypertrophy in response to stress"
"157","GO:1990668",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane"
"158","GO:2000831",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"regulation of steroid hormone secretion"
"159","GO:2000846",0.0368236760458925,9.70917225950783,0.32487091222031,2,5,"regulation of corticosteroid hormone secretion"
"160","GO:0002831",0.038229106151905,1.97848537005164,6.10757314974182,11,94,"regulation of response to biotic stimulus"
"161","GO:0006303",0.038319769613098,4.87387387387387,0.779690189328744,3,12,"double-strand break repair via nonhomologous end joining"
"162","GO:0120192",0.038319769613098,4.87387387387387,0.779690189328744,3,12,"tight junction assembly"
"163","GO:0002376",0.0391206827791906,1.39745266781411,41.0636833046472,51,632,"immune system process"
"164","GO:0000018",0.0412270844177765,2.94246575342466,1.94922547332186,5,30,"regulation of DNA recombination"
"165","GO:0071383",0.0440030523467633,2.3521148989899,3.31368330464716,7,51,"cellular response to steroid hormone stimulus"
"166","GO:0006814",0.0462494236379928,2.52768472906404,2.66394148020654,6,41,"sodium ion transport"
"167","GO:0002697",0.0465673901728573,1.90672757475083,6.30249569707401,11,97,"regulation of immune effector process"
"168","GO:0000726",0.0475014381317562,4.38445945945946,0.844664371772806,3,13,"non-recombinational repair"
"169","GO:0051567",0.0475014381317562,4.38445945945946,0.844664371772806,3,13,"histone H3-K9 methylation"
"170","GO:0060251",0.0475014381317562,4.38445945945946,0.844664371772806,3,13,"regulation of glial cell proliferation"
"171","GO:0120193",0.0475014381317562,4.38445945945946,0.844664371772806,3,13,"tight junction organization"
"172","GO:1900024",0.0475014381317562,4.38445945945946,0.844664371772806,3,13,"regulation of substrate adhesion-dependent cell spreading"
"173","GO:0045087",0.0485908784044263,1.68246568246568,10.3308950086059,16,159,"innate immune response"
